adjusted timestamps,timestamps,TP9,AF7,AF8,TP10,Right AUX
2023/07/18 15:40:33.184,1689709233.184000000,94.727,113.77,-181.641,8.789,0
2023/07/18 15:40:33.188,1689709233.188000000,-4.395,102.539,-174.805,-39.551,0
2023/07/18 15:40:33.192,1689709233.192000000,-149.414,36.621,-282.227,-70.312,0
2023/07/18 15:40:33.196,1689709233.196000000,-77.148,-23.926,-323.73,-42.48,0
2023/07/18 15:40:33.200,1689709233.200000000,67.383,-57.617,-382.812,37.109,0
2023/07/18 15:40:33.204,1689709233.204000000,48.34,-41.016,-385.742,29.785,0
2023/07/18 15:40:33.207,1689709233.207000000,-91.309,-10.254,-318.848,-71.289,0
2023/07/18 15:40:33.211,1689709233.211000000,-107.91,-16.113,-403.32,-79.59,0
2023/07/18 15:40:33.215,1689709233.215000000,39.551,-10.254,-401.367,-9.766,0
2023/07/18 15:40:33.219,1689709233.219000000,72.754,6.836,-357.91,-8.789,0
2023/07/18 15:40:33.223,1689709233.223000000,-76.66,15.625,-396.484,-73.242,0
2023/07/18 15:40:33.227,1689709233.227000000,-129.883,6.348,-529.785,-68.359,0
2023/07/18 15:40:33.231,1689709233.231000000,-11.719,18.066,-524.902,9.766,0
2023/07/18 15:40:33.235,1689709233.235000000,72.266,71.289,-391.113,21.973,0
2023/07/18 15:40:33.239,1689709233.239000000,-34.18,95.215,-447.754,-54.199,0
2023/07/18 15:40:33.243,1689709233.243000000,-149.414,102.539,-630.859,-86.426,0
2023/07/18 15:40:33.247,1689709233.247000000,-56.641,85.938,-616.699,-1.953,0
2023/07/18 15:40:33.250,1689709233.250000000,76.172,32.715,-397.949,57.617,0
2023/07/18 15:40:33.254,1689709233.254000000,9.277,2.93,-366.699,-0.977,0
2023/07/18 15:40:33.258,1689709233.258000000,-138.184,-31.738,-549.805,-71.777,0
2023/07/18 15:40:33.262,1689709233.262000000,-102.051,-35.156,-559.082,-64.453,0
2023/07/18 15:40:33.266,1689709233.266000000,49.316,-3.418,-299.805,9.766,0
2023/07/18 15:40:33.270,1689709233.270000000,0,4.883,-266.602,7.324,0
2023/07/18 15:40:33.274,1689709233.274000000,0,-22.461,-510.742,-62.988,0
2023/07/18 15:40:33.278,1689709233.278000000,0,-22.949,-474.121,-65.43,0
2023/07/18 15:40:33.282,1689709233.282000000,0,3.906,-205.566,-7.812,0
2023/07/18 15:40:33.286,1689709233.286000000,0,-3.418,-269.043,10.254,0
2023/07/18 15:40:33.290,1689709233.290000000,0,-19.531,-423.34,-54.688,0
2023/07/18 15:40:33.294,1689709233.294000000,0,-17.09,-417.969,-83.984,0
2023/07/18 15:40:33.297,1689709233.297000000,0,9.277,-326.66,-20.996,0
2023/07/18 15:40:33.301,1689709233.301000000,0,10.254,-316.406,13.672,0
2023/07/18 15:40:33.305,1689709233.305000000,0,-12.207,-458.496,3.418,0
2023/07/18 15:40:33.309,1689709233.309000000,0,2.93,-448.242,-48.34,0
2023/07/18 15:40:33.313,1689709233.313000000,0,16.602,-375.488,-55.176,0
2023/07/18 15:40:33.317,1689709233.317000000,90.82,7.812,-408.203,17.09,0
2023/07/18 15:40:33.321,1689709233.321000000,39.062,42.48,-388.184,-20.508,0
2023/07/18 15:40:33.325,1689709233.325000000,-131.836,69.336,-375.488,-102.051,0
2023/07/18 15:40:33.329,1689709233.329000000,-102.539,68.359,-336.914,-79.59,0
2023/07/18 15:40:33.333,1689709233.333000000,41.016,42.48,-335.938,-0.977,0
2023/07/18 15:40:33.336,1689709233.336000000,64.453,31.738,-408.203,9.277,0
2023/07/18 15:40:33.340,1689709233.340000000,-89.844,61.035,-378.906,-73.73,0
2023/07/18 15:40:33.344,1689709233.344000000,-139.648,68.359,-341.309,-58.594,0
2023/07/18 15:40:33.348,1689709233.348000000,18.555,31.738,-412.109,41.504,0
2023/07/18 15:40:33.352,1689709233.352000000,70.801,22.949,-411.621,26.855,0
2023/07/18 15:40:33.356,1689709233.356000000,-61.523,75.684,-247.07,-77.637,0
2023/07/18 15:40:33.360,1689709233.360000000,-166.504,53.223,-324.219,-105.957,0
2023/07/18 15:40:33.364,1689709233.364000000,-40.527,45.898,-323.242,-36.621,0
2023/07/18 15:40:33.368,1689709233.368000000,79.102,22.461,-241.211,25.879,0
2023/07/18 15:40:33.372,1689709233.372000000,-20.508,-53.223,-268.066,-31.25,0
2023/07/18 15:40:33.376,1689709233.376000000,-140.137,-73.242,-339.844,-103.027,0
2023/07/18 15:40:33.379,1689709233.379000000,-75.195,-75.684,-386.719,-43.457,0
2023/07/18 15:40:33.383,1689709233.383000000,72.754,-72.266,-357.422,25.879,0
2023/07/18 15:40:33.387,1689709233.387000000,33.691,-61.523,-298.828,-8.789,0
2023/07/18 15:40:33.391,1689709233.391000000,-124.023,-58.105,-324.707,-93.75,0
2023/07/18 15:40:33.395,1689709233.395000000,-114.746,-86.426,-469.727,-77.637,0
2023/07/18 15:40:33.399,1689709233.399000000,33.203,-67.871,-337.891,-3.418,0
2023/07/18 15:40:33.403,1689709233.403000000,49.316,-47.363,-199.707,-34.18,0
2023/07/18 15:40:33.407,1689709233.407000000,-94.727,-65.43,-342.773,-107.422,0
2023/07/18 15:40:33.411,1689709233.411000000,-150.391,-52.246,-389.16,-116.211,0
2023/07/18 15:40:33.415,1689709233.415000000,-7.812,-32.227,-258.301,-44.434,0
2023/07/18 15:40:33.419,1689709233.419000000,72.754,-33.691,-195.801,-7.812,0
2023/07/18 15:40:33.422,1689709233.422000000,-65.918,-48.828,-372.07,-32.715,0
2023/07/18 15:40:33.426,1689709233.426000000,-164.551,-35.645,-507.812,-68.848,0
2023/07/18 15:40:33.430,1689709233.430000000,-72.754,9.277,-398.926,-50.781,0
2023/07/18 15:40:33.434,1689709233.434000000,76.66,26.367,-294.434,2.93,0
2023/07/18 15:40:33.438,1689709233.438000000,61.523,-24.414,-445.801,25.879,0
2023/07/18 15:40:33.442,1689709233.442000000,-124.023,-74.707,-563.477,-38.574,0
2023/07/18 15:40:33.446,1689709233.446000000,-134.766,-63.477,-301.758,-99.121,0
2023/07/18 15:40:33.450,1689709233.450000000,21.484,-47.852,-225.586,-34.668,0
2023/07/18 15:40:33.454,1689709233.454000000,-12.695,-61.035,-312.988,-29.297,0
2023/07/18 15:40:33.458,1689709233.458000000,-169.922,-78.125,-416.016,-85.449,0
2023/07/18 15:40:33.461,1689709233.461000000,-162.109,-45.41,-408.691,-91.309,0
2023/07/18 15:40:33.465,1689709233.465000000,-15.137,11.719,-375.977,-20.02,0
2023/07/18 15:40:33.469,1689709233.469000000,23.926,32.227,-393.066,2.93,0
2023/07/18 15:40:33.473,1689709233.473000000,-95.215,-9.277,-416.992,-83.984,0
2023/07/18 15:40:33.477,1689709233.477000000,-156.738,-63.477,-511.23,-81.543,0
2023/07/18 15:40:33.481,1689709233.481000000,-47.852,-68.359,-462.402,-0.488,0
2023/07/18 15:40:33.485,1689709233.485000000,45.898,-74.219,-487.793,26.855,0
2023/07/18 15:40:33.489,1689709233.489000000,-52.734,-62.012,-474.121,-37.598,0
2023/07/18 15:40:33.493,1689709233.493000000,-169.434,-41.016,-355.469,-76.172,0
2023/07/18 15:40:33.497,1689709233.497000000,-72.754,-51.27,-386.719,-34.668,0
2023/07/18 15:40:33.500,1689709233.500000000,79.102,-47.852,-366.211,-2.93,0
2023/07/18 15:40:33.504,1689709233.504000000,-4.883,-36.133,-315.43,-3.906,0
2023/07/18 15:40:33.508,1689709233.508000000,-163.574,-47.363,-327.148,-66.406,0
2023/07/18 15:40:33.512,1689709233.512000000,-106.934,-62.5,-416.504,-60.059,0
2023/07/18 15:40:33.516,1689709233.516000000,41.504,-51.758,-358.398,-1.465,0
2023/07/18 15:40:33.520,1689709233.520000000,31.738,-41.992,-272.461,-6.836,0
2023/07/18 15:40:33.524,1689709233.524000000,-100.098,-47.852,-384.277,-59.082,0
2023/07/18 15:40:33.528,1689709233.528000000,-113.77,-58.105,-495.605,-44.434,0
2023/07/18 15:40:33.532,1689709233.532000000,23.926,-53.223,-471.191,21.484,0
2023/07/18 15:40:33.536,1689709233.536000000,78.613,-27.344,-267.09,4.395,0
2023/07/18 15:40:33.540,1689709233.540000000,-54.199,-29.297,-342.285,-79.102,0
2023/07/18 15:40:33.543,1689709233.543000000,-153.32,-33.691,-418.457,-95.215,0
2023/07/18 15:40:33.547,1689709233.547000000,-34.668,-20.508,-342.773,-26.855,0
2023/07/18 15:40:33.551,1689709233.551000000,0,-1.953,-279.785,4.883,0
2023/07/18 15:40:33.555,1689709233.555000000,0,6.348,-391.602,-17.578,0
2023/07/18 15:40:33.559,1689709233.559000000,0,8.301,-513.672,-79.102,0
2023/07/18 15:40:33.563,1689709233.563000000,0,15.137,-429.688,-81.055,0
2023/07/18 15:40:33.567,1689709233.567000000,0,11.23,-371.094,-37.109,0
2023/07/18 15:40:33.571,1689709233.571000000,0,-3.906,-414.551,-44.922,0
2023/07/18 15:40:33.575,1689709233.575000000,0,-28.32,-559.57,-82.52,0
2023/07/18 15:40:33.579,1689709233.579000000,0,-24.414,-517.09,-70.801,0
2023/07/18 15:40:33.583,1689709233.583000000,0,-5.859,-317.383,-5.859,0
2023/07/18 15:40:33.586,1689709233.586000000,0,-18.066,-363.77,-8.301,0
2023/07/18 15:40:33.590,1689709233.590000000,0,-30.762,-505.859,-102.051,0
2023/07/18 15:40:33.594,1689709233.594000000,0,-25.391,-524.414,-110.352,0
2023/07/18 15:40:33.598,1689709233.598000000,86.914,-17.09,-348.145,-25.879,0
2023/07/18 15:40:33.602,1689709233.602000000,-4.395,-29.785,-359.863,-13.184,0
2023/07/18 15:40:33.606,1689709233.606000000,-127.93,-20.02,-442.383,-69.824,0
2023/07/18 15:40:33.610,1689709233.610000000,-83.496,21.484,-374.023,-73.242,0
2023/07/18 15:40:33.614,1689709233.614000000,56.152,31.738,-247.07,-34.668,0
2023/07/18 15:40:33.618,1689709233.618000000,22.461,25.879,-348.145,-14.648,0
2023/07/18 15:40:33.621,1689709233.621000000,-148.926,20.508,-457.52,-74.219,0
2023/07/18 15:40:33.625,1689709233.625000000,-136.23,9.277,-330.566,-131.836,0
2023/07/18 15:40:33.629,1689709233.629000000,33.691,17.578,-248.535,-88.379,0
2023/07/18 15:40:33.633,1689709233.633000000,63.477,20.02,-330.566,-25.879,0
2023/07/18 15:40:33.637,1689709233.637000000,-72.754,5.859,-407.715,-33.203,0
2023/07/18 15:40:33.641,1689709233.641000000,-113.281,12.207,-264.16,-117.676,0
2023/07/18 15:40:33.645,1689709233.645000000,-106.445,30.762,-304.199,-129.883,0
2023/07/18 15:40:33.649,1689709233.649000000,67.871,54.688,-269.043,-22.949,0
2023/07/18 15:40:33.653,1689709233.653000000,108.887,76.172,-212.891,-1.953,0
2023/07/18 15:40:33.657,1689709233.657000000,-57.617,83.984,-261.23,-103.516,0
2023/07/18 15:40:33.661,1689709233.661000000,-108.887,80.566,-303.223,-81.543,0
2023/07/18 15:40:33.664,1689709233.664000000,1.953,80.078,-312.012,27.832,0
2023/07/18 15:40:33.668,1689709233.668000000,96.68,93.262,-144.531,1.953,0
2023/07/18 15:40:33.672,1689709233.672000000,16.113,99.609,-33.691,-72.266,0
2023/07/18 15:40:33.676,1689709233.676000000,-96.191,86.426,-87.891,-89.844,0
2023/07/18 15:40:33.680,1689709233.680000000,11.719,71.777,-123.535,-10.742,0
2023/07/18 15:40:33.684,1689709233.684000000,66.895,72.754,75.684,18.066,0
2023/07/18 15:40:33.688,1689709233.688000000,-23.926,69.336,199.707,-79.102,0
2023/07/18 15:40:33.692,1689709233.692000000,-150.879,44.922,121.582,-133.789,0
2023/07/18 15:40:33.696,1689709233.696000000,-138.184,43.945,180.664,-79.102,0
2023/07/18 15:40:33.700,1689709233.700000000,9.277,62.012,279.785,-5.371,0
2023/07/18 15:40:33.704,1689709233.704000000,54.688,45.41,250.977,0,0
2023/07/18 15:40:33.707,1689709233.707000000,-32.715,50.293,111.328,-2.93,0
2023/07/18 15:40:33.711,1689709233.711000000,-101.562,77.148,70.312,-47.363,0
2023/07/18 15:40:33.715,1689709233.715000000,-14.16,82.52,156.25,-76.172,0
2023/07/18 15:40:33.719,1689709233.719000000,45.898,83.984,217.773,-47.363,0
2023/07/18 15:40:33.723,1689709233.723000000,-63.965,67.871,-51.27,-87.402,0
2023/07/18 15:40:33.727,1689709233.727000000,-160.156,63.477,-160.645,-155.273,0
2023/07/18 15:40:33.731,1689709233.731000000,-57.129,86.914,181.641,-107.422,0
2023/07/18 15:40:33.735,1689709233.735000000,61.523,75.684,231.934,-46.875,0
2023/07/18 15:40:33.739,1689709233.739000000,-54.688,53.711,162.109,-122.559,0
2023/07/18 15:40:33.743,1689709233.743000000,-223.633,45.898,136.719,-184.082,0
2023/07/18 15:40:33.747,1689709233.747000000,-166.016,44.922,234.863,-139.648,0
2023/07/18 15:40:33.750,1689709233.750000000,10.254,47.852,294.434,-46.387,0
2023/07/18 15:40:33.754,1689709233.754000000,-18.555,51.758,232.91,-59.082,0
2023/07/18 15:40:33.758,1689709233.758000000,-189.941,51.27,135.742,-168.945,0
2023/07/18 15:40:33.762,1689709233.762000000,-169.434,51.27,142.09,-142.578,0
2023/07/18 15:40:33.766,1689709233.766000000,4.395,56.152,178.711,-50.781,0
2023/07/18 15:40:33.770,1689709233.770000000,23.926,44.922,-44.922,-34.668,0
2023/07/18 15:40:33.774,1689709233.774000000,-140.625,43.945,-85.938,-102.539,0
2023/07/18 15:40:33.778,1689709233.778000000,-171.387,56.641,26.367,-142.578,0
2023/07/18 15:40:33.782,1689709233.782000000,-17.578,47.363,-48.828,-28.809,0
2023/07/18 15:40:33.786,1689709233.786000000,34.668,40.527,-178.223,21.973,0
2023/07/18 15:40:33.790,1689709233.790000000,-104.004,52.246,-333.496,-64.941,0
2023/07/18 15:40:33.793,1689709233.793000000,-189.941,57.617,-440.918,-98.633,0
2023/07/18 15:40:33.797,1689709233.797000000,-70.312,52.734,-524.414,-60.547,0
2023/07/18 15:40:33.801,1689709233.801000000,35.156,56.641,-541.992,-16.602,0
2023/07/18 15:40:33.805,1689709233.805000000,-73.73,59.082,-578.125,-43.945,0
2023/07/18 15:40:33.809,1689709233.809000000,-214.844,54.199,-690.43,-89.355,0
2023/07/18 15:40:33.813,1689709233.813000000,-155.273,41.016,-789.551,-34.668,0
2023/07/18 15:40:33.817,1689709233.817000000,-14.16,33.691,-747.559,29.297,0
2023/07/18 15:40:33.821,1689709233.821000000,-45.41,52.734,-559.082,-16.113,0
2023/07/18 15:40:33.825,1689709233.825000000,-166.992,46.875,-606.445,-87.402,0
2023/07/18 15:40:33.828,1689709233.828000000,-161.133,32.227,-655.273,-50.781,0
2023/07/18 15:40:33.832,1689709233.832000000,-27.344,37.598,-530.762,37.109,0
2023/07/18 15:40:33.836,1689709233.836000000,7.324,36.621,-448.73,3.418,0
2023/07/18 15:40:33.840,1689709233.840000000,-133.301,21.484,-557.129,-95.215,0
2023/07/18 15:40:33.844,1689709233.844000000,-193.359,13.184,-602.051,-101.074,0
2023/07/18 15:40:33.848,1689709233.848000000,-49.805,23.438,-500.488,-27.344,0
2023/07/18 15:40:33.852,1689709233.852000000,40.039,23.926,-527.344,2.93,0
2023/07/18 15:40:33.856,1689709233.856000000,-85.449,23.438,-518.555,-52.246,0
2023/07/18 15:40:33.860,1689709233.860000000,-184.57,1.465,-665.039,-39.551,0
2023/07/18 15:40:33.864,1689709233.864000000,-87.402,6.836,-631.348,13.184,0
2023/07/18 15:40:33.868,1689709233.868000000,21.973,41.016,-361.328,11.23,0
2023/07/18 15:40:33.871,1689709233.871000000,-36.133,13.672,-462.891,-22.461,0
2023/07/18 15:40:33.875,1689709233.875000000,-162.598,-9.766,-529.297,-66.895,0
2023/07/18 15:40:33.879,1689709233.879000000,-134.766,11.23,-437.988,-23.926,0
2023/07/18 15:40:33.883,1689709233.883000000,16.602,28.32,-365.723,24.414,0
2023/07/18 15:40:33.887,1689709233.887000000,16.113,19.531,-458.984,10.254,0
2023/07/18 15:40:33.891,1689709233.891000000,-151.367,3.418,-544.434,-73.73,0
2023/07/18 15:40:33.895,1689709233.895000000,-155.273,-0.977,-493.652,-101.074,0
2023/07/18 15:40:33.899,1689709233.899000000,10.254,-1.465,-448.73,-6.836,0
2023/07/18 15:40:33.903,1689709233.903000000,19.043,-14.648,-541.992,2.93,0
2023/07/18 15:40:33.907,1689709233.907000000,-133.301,-25.391,-676.27,-71.289,0
2023/07/18 15:40:33.911,1689709233.911000000,-193.359,-29.297,-497.559,-97.656,0
2023/07/18 15:40:33.914,1689709233.914000000,-48.34,-98.145,-433.594,-7.812,0
2023/07/18 15:40:33.918,1689709233.918000000,43.945,-106.934,-420.41,28.809,0
2023/07/18 15:40:33.922,1689709233.922000000,-75.684,-75.195,-424.316,-63.477,0
2023/07/18 15:40:33.926,1689709233.926000000,-199.219,-75.684,-501.465,-133.789,0
2023/07/18 15:40:33.930,1689709233.930000000,-97.656,-65.43,-503.418,-70.312,0
2023/07/18 15:40:33.934,1689709233.934000000,28.32,-45.41,-437.012,-15.625,0
2023/07/18 15:40:33.938,1689709233.938000000,-44.922,-37.109,-390.137,-84.473,0
2023/07/18 15:40:33.942,1689709233.942000000,-158.691,-36.133,-460.938,-138.184,0
2023/07/18 15:40:33.946,1689709233.946000000,-114.258,-38.086,-520.996,-80.078,0
2023/07/18 15:40:33.950,1689709233.950000000,9.766,-21.973,-409.18,3.418,0
2023/07/18 15:40:33.954,1689709233.954000000,-34.18,-1.953,-310.547,-31.25,0
2023/07/18 15:40:33.957,1689709233.957000000,-157.715,-7.324,-346.68,-115.723,0
2023/07/18 15:40:33.961,1689709233.961000000,-172.363,-10.742,-404.297,-109.863,0
2023/07/18 15:40:33.965,1689709233.965000000,-41.016,-12.207,-395.508,-26.855,0
2023/07/18 15:40:33.969,1689709233.969000000,9.766,6.836,-284.18,10.742,0
2023/07/18 15:40:33.973,1689709233.973000000,-134.277,17.578,-262.695,-70.801,0
2023/07/18 15:40:33.977,1689709233.977000000,-188.477,7.812,-392.578,-125.488,0
2023/07/18 15:40:33.981,1689709233.981000000,-68.359,14.648,-392.09,-45.41,0
2023/07/18 15:40:33.985,1689709233.985000000,24.414,27.344,-250,-32.715,0
2023/07/18 15:40:33.989,1689709233.989000000,-55.664,36.621,-247.07,-94.727,0
2023/07/18 15:40:33.993,1689709233.993000000,-180.664,19.531,-465.82,-102.051,0
2023/07/18 15:40:33.996,1689709233.996000000,-135.254,7.324,-526.855,-38.574,0
2023/07/18 15:40:34.000,1689709234.000000000,12.207,37.109,-263.184,-6.348,0
2023/07/18 15:40:34.004,1689709234.004000000,-7.812,41.504,-205.566,-70.312,0
2023/07/18 15:40:34.008,1689709234.008000000,-181.641,6.348,-332.52,-120.605,0
2023/07/18 15:40:34.012,1689709234.012000000,-154.785,5.371,-301.758,-71.289,0
2023/07/18 15:40:34.016,1689709234.016000000,4.883,20.02,-184.082,4.395,0
2023/07/18 15:40:34.020,1689709234.020000000,-12.207,19.043,-119.141,-36.621,0
2023/07/18 15:40:34.024,1689709234.024000000,-124.023,-70.801,-206.055,-101.562,0
2023/07/18 15:40:34.028,1689709234.028000000,-143.066,-177.246,-274.414,-64.453,0
2023/07/18 15:40:34.032,1689709234.032000000,-42.969,-149.902,-110.352,-32.227,0
2023/07/18 15:40:34.036,1689709234.036000000,8.301,-76.66,-32.715,-47.363,0
2023/07/18 15:40:34.039,1689709234.039000000,-118.164,-42.48,-260.742,-88.379,0
2023/07/18 15:40:34.043,1689709234.043000000,-248.535,-33.203,-368.652,-127.441,0
2023/07/18 15:40:34.047,1689709234.047000000,-137.695,-10.254,-228.516,-72.754,0
2023/07/18 15:40:34.051,1689709234.051000000,3.906,-2.93,-154.297,-34.18,0
2023/07/18 15:40:34.055,1689709234.055000000,-121.094,-23.438,-308.594,-105.957,0
2023/07/18 15:40:34.059,1689709234.059000000,-260.742,-3.906,-314.941,-172.363,0
2023/07/18 15:40:34.063,1689709234.063000000,-169.434,15.625,-240.723,-107.91,0
2023/07/18 15:40:34.067,1689709234.067000000,-19.531,7.324,-226.562,-9.766,0
2023/07/18 15:40:34.071,1689709234.071000000,-46.875,0.977,-277.344,-48.828,0
2023/07/18 15:40:34.075,1689709234.075000000,-190.43,1.465,-313.477,-149.902,0
2023/07/18 15:40:34.079,1689709234.079000000,-188.477,3.418,-269.531,-132.324,0
2023/07/18 15:40:34.082,1689709234.082000000,-21.484,5.371,-294.922,-42.969,0
2023/07/18 15:40:34.086,1689709234.086000000,-1.465,3.906,-367.676,-13.672,0
2023/07/18 15:40:34.090,1689709234.090000000,-170.41,10.254,-369.141,-79.102,0
2023/07/18 15:40:34.094,1689709234.094000000,-198.73,13.184,-351.562,-130.371,0
2023/07/18 15:40:34.098,1689709234.098000000,-44.434,2.441,-406.25,-57.617,0
2023/07/18 15:40:34.102,1689709234.102000000,34.668,8.789,-414.551,-9.277,0
2023/07/18 15:40:34.106,1689709234.106000000,-87.891,14.648,-271.973,-76.172,0
2023/07/18 15:40:34.110,1689709234.110000000,-192.383,-5.859,-379.883,-128.906,0
2023/07/18 15:40:34.114,1689709234.114000000,-92.773,-8.301,-342.285,-79.59,0
2023/07/18 15:40:34.118,1689709234.118000000,18.066,-5.859,-217.773,-34.18,0
2023/07/18 15:40:34.122,1689709234.122000000,-35.156,-13.672,-247.07,-86.914,0
2023/07/18 15:40:34.125,1689709234.125000000,-163.086,-28.32,-347.656,-124.512,0
2023/07/18 15:40:34.129,1689709234.129000000,-135.254,-22.461,-370.117,-73.73,0
2023/07/18 15:40:34.133,1689709234.133000000,18.066,-5.371,-306.641,-9.766,0
2023/07/18 15:40:34.137,1689709234.137000000,-11.23,0,-238.281,-39.062,0
2023/07/18 15:40:34.141,1689709234.141000000,-163.574,-0.488,-244.629,-133.789,0
2023/07/18 15:40:34.145,1689709234.145000000,-144.043,-2.441,-392.578,-107.91,0
2023/07/18 15:40:34.149,1689709234.149000000,13.184,-0.977,-332.52,-18.066,0
2023/07/18 15:40:34.153,1689709234.153000000,32.227,11.23,-102.051,-19.531,0
2023/07/18 15:40:34.157,1689709234.157000000,-93.75,6.836,-132.812,-54.199,0
2023/07/18 15:40:34.161,1689709234.161000000,-142.09,-7.812,-260.254,-103.027,0
2023/07/18 15:40:34.164,1689709234.164000000,-25.391,0.488,-90.82,-72.754,0
2023/07/18 15:40:34.168,1689709234.168000000,41.992,19.043,50.781,-20.508,0
2023/07/18 15:40:34.172,1689709234.172000000,-75.684,-47.363,-128.418,-62.012,0
2023/07/18 15:40:34.176,1689709234.176000000,-167.969,-167.969,-280.273,-82.031,0
2023/07/18 15:40:34.180,1689709234.180000000,-70.312,-197.754,-187.5,-56.641,0
2023/07/18 15:40:34.184,1689709234.184000000,54.199,-189.941,-19.531,-17.578,0
2023/07/18 15:40:34.188,1689709234.188000000,-11.719,-205.566,-133.301,-34.668,0
2023/07/18 15:40:34.192,1689709234.192000000,-166.504,-215.332,-404.785,-108.398,0
