timestamps,TP9,AF7,AF8,TP10,Right AUX
1691171863.804,-30.762,-695.312,-58.594,-59.570,0.000
1691171863.808,-18.555,-1000.000,-55.176,-33.691,0.000
1691171863.812,10.254,-254.883,-53.223,-3.418,0.000
1691171863.816,-17.578,368.652,-57.129,-12.695,0.000
1691171863.820,-60.547,-484.863,-61.523,-30.273,0.000
1691171863.824,-63.965,-1000.000,-59.082,-47.852,0.000
1691171863.827,-33.691,-354.004,-50.293,-41.016,0.000
1691171863.831,-28.320,288.086,-42.480,3.906,0.000
1691171863.835,-51.758,-448.242,-55.664,-8.301,0.000
1691171863.839,-34.668,-796.387,-57.617,-35.156,0.000
1691171863.843,-22.461,-386.230,-40.039,-20.020,0.000
1691171863.847,-50.781,263.672,-36.133,6.348,0.000
1691171863.851,-46.875,363.281,-40.527,-20.508,0.000
1691171863.855,-24.414,-291.504,-49.805,-54.688,0.000
1691171863.859,-34.180,-684.570,-55.664,-27.832,0.000
1691171863.863,-32.715,-101.074,-52.246,-4.395,0.000
1691171863.867,-37.598,302.246,-53.711,-30.273,0.000
1691171863.870,-36.133,-294.922,-61.035,-54.199,0.000
1691171863.874,-66.406,-532.715,-62.988,-44.434,0.000
1691171863.878,-62.012,-495.605,-53.223,6.836,0.000
1691171863.882,-23.438,145.020,-50.781,9.766,0.000
1691171863.886,-38.086,340.332,-53.711,-35.156,0.000
1691171863.890,-33.203,-447.266,-56.641,-55.664,0.000
1691171863.894,-16.113,-380.371,-55.664,-53.223,0.000
1691171863.898,-19.531,431.152,-55.176,-20.020,0.000
1691171863.902,-35.645,373.047,-58.105,-27.344,0.000
1691171863.906,-35.645,-372.559,-59.082,-45.898,0.000
1691171863.910,-16.602,-472.168,-61.523,-35.645,0.000
1691171863.913,-29.297,351.562,-59.082,-0.977,0.000
1691171863.917,-45.898,458.984,-60.547,-12.207,0.000
1691171863.921,-45.410,-379.883,-61.035,-50.293,0.000
1691171863.925,-34.180,-860.840,-63.965,-30.273,0.000
1691171863.929,-19.043,186.523,-63.965,-4.883,0.000
1691171863.933,-38.086,967.285,-67.383,-25.391,0.000
1691171863.937,-68.848,96.680,-73.730,-58.105,0.000
1691171863.941,-57.617,-515.137,-81.055,-67.871,0.000
1691171863.945,-14.648,143.066,-80.078,-26.855,0.000
1691171863.949,-13.184,931.152,-72.266,-12.695,0.000
1691171863.953,-24.414,325.684,-75.195,-50.781,0.000
1691171863.956,-17.090,-411.133,-72.266,-62.012,0.000
1691171863.960,-3.906,-317.383,-67.871,-59.570,0.000
1691171863.964,16.602,438.965,-67.383,-10.254,0.000
1691171863.968,-0.488,10.742,-67.383,4.883,0.000
1691171863.972,-28.809,-882.324,-70.801,-63.965,0.000
1691171863.976,-33.203,-317.383,-70.312,-65.430,0.000
1691171863.980,-20.996,536.621,-65.430,-5.371,0.000
1691171863.984,-30.273,625.977,-64.941,-7.812,0.000
1691171863.988,-58.594,-0.488,-60.059,-27.344,0.000
1691171863.992,-62.012,-416.016,-61.035,-15.137,0.000
1691171863.995,-24.902,-16.602,-60.059,-20.020,0.000
1691171863.999,-25.391,690.918,-59.082,-22.461,0.000
1691171864.003,-69.336,234.863,-54.199,-32.227,0.000
1691171864.007,-52.734,-500.000,-44.434,-43.457,0.000
1691171864.011,-48.340,-306.152,-46.387,-28.809,0.000
1691171864.015,-51.758,251.953,-39.062,-9.766,0.000
1691171864.019,-36.133,348.633,-41.992,-27.832,0.000
1691171864.023,-42.969,-81.055,-49.316,-41.016,0.000
1691171864.027,-34.668,-269.531,-42.480,-28.809,0.000
1691171864.031,-20.996,549.316,-37.109,-5.859,0.000
1691171864.035,-47.363,847.168,-36.133,-1.465,0.000
1691171864.038,-63.477,82.031,-39.062,-51.270,0.000
1691171864.042,-44.922,-386.230,-24.902,-67.383,0.000
1691171864.046,-31.738,385.254,-8.301,-27.344,0.000
1691171864.050,-31.250,908.203,-14.648,-14.160,0.000
1691171864.054,-35.156,45.410,-19.043,-38.086,0.000
1691171864.058,-27.344,-880.371,-17.090,-53.223,0.000
1691171864.062,-19.531,-310.547,-9.766,-20.996,0.000
1691171864.066,-23.438,-993.652,-4.883,-14.648,0.000
1691171864.070,-59.570,486.328,-11.230,-35.156,0.000
1691171864.074,-72.754,-322.266,-10.742,-36.133,0.000
1691171864.077,-54.688,124.512,-8.301,-21.484,0.000
1691171864.081,-18.066,923.828,-4.883,-7.324,0.000
1691171864.085,-4.395,480.469,-6.348,-15.625,0.000
1691171864.089,-46.387,-324.707,-8.789,-38.086,0.000
1691171864.093,-63.965,-54.199,-9.277,-56.152,0.000
1691171864.097,-36.621,803.711,-10.742,-38.574,0.000
1691171864.101,-21.973,592.773,-4.883,-21.484,0.000
1691171864.105,-42.969,-424.805,-3.418,-34.668,0.000
1691171864.109,-43.945,-287.598,-13.672,-42.969,0.000
1691171864.113,-19.043,651.855,-11.230,-21.973,0.000
1691171864.117,-23.438,734.863,-1.465,-13.672,0.000
1691171864.120,-37.598,72.266,15.625,-36.621,0.000
1691171864.124,-31.738,-97.656,18.555,-37.598,0.000
1691171864.128,0.000,402.344,10.742,-6.836,0.000
1691171864.132,0.000,918.457,9.766,0.977,0.000
1691171864.136,0.000,435.059,12.207,-36.133,0.000
1691171864.140,0.000,-220.215,12.695,-51.758,0.000
1691171864.144,0.000,96.680,10.742,-38.574,0.000
1691171864.148,0.000,759.766,15.625,-20.996,0.000
1691171864.152,0.000,495.605,18.555,-38.086,0.000
1691171864.156,0.000,24.902,25.391,-56.641,0.000
1691171864.160,0.000,24.414,28.320,-49.805,0.000
1691171864.163,0.000,396.973,28.809,-14.160,0.000
1691171864.167,0.000,590.332,32.227,-1.953,0.000
1691171864.171,0.000,153.809,22.949,-35.645,0.000
1691171864.175,-14.648,-211.914,12.695,-36.133,0.000
1691171864.179,-16.113,221.191,26.855,-9.766,0.000
1691171864.183,-48.340,845.703,34.668,-18.555,0.000
1691171864.187,-54.688,481.445,28.320,-44.922,0.000
1691171864.191,-36.133,-251.953,25.391,-61.523,0.000
1691171864.195,-30.762,-90.332,26.367,-31.250,0.000
1691171864.199,-36.621,613.770,28.809,-1.465,0.000
1691171864.202,-41.016,491.211,28.809,-25.879,0.000
1691171864.206,-39.062,-333.496,28.809,-50.781,0.000
1691171864.210,-11.230,-587.402,29.297,-39.551,0.000
1691171864.214,2.441,625.488,35.645,-20.508,0.000
1691171864.218,-23.926,906.250,35.156,-38.086,0.000
1691171864.222,-30.273,-52.246,25.879,-44.922,0.000
1691171864.226,-30.273,-249.512,21.484,-48.828,0.000
1691171864.230,-26.367,636.230,24.414,-17.090,0.000
1691171864.234,-2.930,912.598,26.367,-15.625,0.000
1691171864.238,-34.668,19.043,22.949,-52.734,0.000
1691171864.242,-54.688,-620.117,20.508,-50.781,0.000
1691171864.245,-18.066,152.832,20.996,-18.555,0.000
1691171864.249,11.719,956.543,21.484,0.977,0.000
1691171864.253,-12.695,-155.273,12.207,-26.367,0.000
1691171864.257,-30.762,-829.102,9.277,-31.738,0.000
1691171864.261,-17.578,185.547,12.695,-14.160,0.000
1691171864.265,-28.809,932.617,9.766,-0.977,0.000
1691171864.269,-35.156,518.066,5.371,-15.625,0.000
1691171864.273,-25.391,-270.508,12.695,-35.156,0.000
1691171864.277,-25.391,-125.977,14.648,-33.691,0.000
1691171864.281,-15.625,769.531,12.695,-25.391,0.000
1691171864.285,-17.578,667.969,9.277,-38.574,0.000
1691171864.288,-53.223,-168.457,2.441,-45.410,0.000
1691171864.292,-59.570,-407.227,4.395,-40.039,0.000
1691171864.296,-36.133,250.977,5.371,-30.273,0.000
1691171864.300,-21.973,678.711,0.000,-27.832,0.000
1691171864.304,-28.320,102.051,0.488,-46.875,0.000
1691171864.308,-19.531,-300.293,0.977,-39.062,0.000
1691171864.312,-0.488,25.879,0.488,-0.977,0.000
1691171864.316,-3.418,358.398,-0.488,-10.254,0.000
1691171864.320,-48.828,366.699,-2.441,-47.852,0.000
1691171864.324,-67.871,-128.418,-2.441,-52.734,0.000
1691171864.328,-33.203,-62.988,4.883,-33.691,0.000
1691171864.331,-1.465,806.641,10.254,-1.465,0.000
1691171864.335,-17.578,514.160,2.441,-14.648,0.000
1691171864.339,-37.598,-355.957,1.465,-61.523,0.000
1691171864.343,-23.926,-736.328,3.418,-44.434,0.000
1691171864.347,-6.836,92.285,5.859,-8.789,0.000
1691171864.351,-35.156,922.363,-0.977,-31.738,0.000
1691171864.355,-47.852,121.582,-9.766,-37.598,0.000
1691171864.359,-26.367,-415.039,-13.672,-39.551,0.000
1691171864.363,0.000,319.824,-9.766,-28.809,0.000
1691171864.367,0.000,858.887,0.488,-22.949,0.000
1691171864.370,0.000,83.008,0.977,-47.852,0.000
1691171864.374,0.000,-416.504,-4.883,-54.688,0.000
1691171864.378,0.000,217.773,-3.906,-19.531,0.000
1691171864.382,0.000,901.367,1.465,11.719,0.000
1691171864.386,0.000,205.078,-0.977,-26.367,0.000
1691171864.390,0.000,-779.297,-2.930,-39.062,0.000
1691171864.394,0.000,-167.480,3.906,-16.602,0.000
1691171864.398,0.000,954.590,4.395,-2.441,0.000
1691171864.402,0.000,615.234,-6.348,-31.738,0.000
1691171864.406,0.000,-105.957,-8.789,-57.129,0.000
1691171864.410,-32.227,48.828,0.488,-36.133,0.000
1691171864.413,-11.719,776.855,6.836,-18.066,0.000
1691171864.417,-20.996,693.359,6.836,-24.414,0.000
1691171864.421,-13.672,18.555,5.371,-41.992,0.000
1691171864.425,-10.742,-196.777,3.906,-43.457,0.000
1691171864.429,-14.160,344.238,7.812,-5.859,0.000
1691171864.433,-22.949,392.578,19.531,22.949,0.000
1691171864.437,-27.344,-253.906,20.508,-17.578,0.000
1691171864.441,-25.879,-107.422,17.578,-54.688,0.000
1691171864.445,-32.227,347.656,27.832,-31.738,0.000
1691171864.449,10.742,945.312,21.973,-18.066,0.000
1691171864.452,24.414,655.273,10.742,-35.645,0.000
1691171864.456,-37.109,57.617,9.766,-48.340,0.000
1691171864.460,-22.949,-78.613,17.578,-37.598,0.000
1691171864.464,-4.395,582.520,32.227,-38.086,0.000
1691171864.468,-45.898,826.660,28.809,-47.363,0.000
1691171864.472,-32.715,66.406,15.625,-50.781,0.000
1691171864.476,-18.066,-405.273,22.949,-42.480,0.000
1691171864.480,-33.691,159.180,30.762,-10.254,0.000
1691171864.484,-32.227,846.191,29.297,-7.812,0.000
1691171864.488,-47.852,411.133,33.203,-52.734,0.000
1691171864.492,-44.922,-371.582,36.133,-72.754,0.000
1691171864.495,-37.598,23.438,28.320,-60.059,0.000
1691171864.499,-59.570,-978.516,30.762,-62.500,0.000
1691171864.503,-75.195,597.168,29.297,-76.172,0.000
1691171864.507,-111.328,-316.895,14.160,-122.559,0.000
1691171864.511,-138.184,6.348,39.551,-131.348,0.000
1691171864.515,-103.516,993.652,78.125,-108.398,0.000
1691171864.519,-96.191,715.332,93.750,-146.973,0.000
1691171864.523,-174.805,-319.336,99.121,-213.867,0.000
1691171864.527,-226.562,-427.734,112.793,-239.258,0.000
1691171864.531,-218.262,634.277,125.977,-223.145,0.000
1691171864.535,-246.582,893.066,139.160,-258.301,0.000
1691171864.538,-276.367,-194.336,143.555,-296.387,0.000
1691171864.542,-264.160,-362.793,154.785,-287.598,0.000
1691171864.546,-227.051,686.035,183.594,-246.582,0.000
1691171864.550,-231.445,943.359,151.367,-243.652,0.000
1691171864.554,-274.902,105.957,117.676,-316.406,0.000
1691171864.558,-257.324,-291.016,148.438,-315.918,0.000
1691171864.562,-232.422,500.000,158.203,-273.438,0.000
1691171864.566,-232.910,975.586,151.367,-267.578,0.000
1691171864.570,-231.445,276.367,140.625,-229.980,0.000
1691171864.574,-229.004,-246.582,123.047,-210.449,0.000
1691171864.578,-205.566,396.484,133.789,-218.262,0.000
1691171864.581,-157.227,916.992,125.977,-176.758,0.000
1691171864.585,-130.859,271.973,88.867,-178.711,0.000
1691171864.589,-129.395,-6.836,76.660,-175.293,0.000
1691171864.593,-94.727,262.207,78.125,-138.184,0.000
1691171864.597,-62.012,807.129,81.543,-101.562,0.000
1691171864.601,-86.914,944.824,64.941,-100.098,0.000
1691171864.605,-95.703,459.473,62.012,-96.191,0.000
1691171864.609,-69.824,176.270,56.152,-83.008,0.000
1691171864.613,-40.527,641.602,47.363,-45.410,0.000
1691171864.617,0.488,913.574,35.156,-23.926,0.000
1691171864.620,12.695,430.664,15.625,-44.922,0.000
1691171864.624,3.906,204.102,11.719,-22.949,0.000
1691171864.628,24.902,203.613,10.742,32.227,0.000
1691171864.632,41.016,698.242,3.418,67.871,0.000
1691171864.636,41.504,913.086,-17.578,46.387,0.000
1691171864.640,59.082,282.715,-28.809,19.043,0.000
1691171864.644,42.969,329.590,-23.438,30.762,0.000
1691171864.648,51.270,959.473,-25.391,58.594,0.000
1691171864.652,109.375,942.383,-42.969,40.039,0.000
1691171864.656,84.473,363.281,-50.781,23.438,0.000
1691171864.660,63.477,141.113,-43.945,38.086,0.000
1691171864.663,114.258,743.652,-44.922,75.684,0.000
1691171864.667,123.047,-944.336,-57.617,59.570,0.000
1691171864.671,97.656,438.965,-68.848,28.809,0.000
1691171864.675,83.984,-321.289,-62.012,64.941,0.000
1691171864.679,82.031,449.219,-51.758,96.191,0.000
1691171864.683,67.871,-875.977,-53.223,91.797,0.000
1691171864.687,30.762,564.941,-57.617,56.152,0.000
1691171864.691,35.645,168.945,-54.199,65.430,0.000
1691171864.695,66.406,647.949,-51.758,92.285,0.000
1691171864.699,53.223,-965.820,-57.129,90.332,0.000
1691171864.703,30.273,688.477,-72.754,66.406,0.000
1691171864.706,50.293,229.980,-70.312,36.133,0.000
1691171864.710,41.992,253.906,-57.129,34.180,0.000
1691171864.714,21.484,887.207,-62.500,59.082,0.000
1691171864.718,41.016,559.082,-71.777,65.430,0.000
1691171864.722,19.043,-113.281,-68.359,43.945,0.000
1691171864.726,2.441,354.004,-63.477,41.016,0.000
1691171864.730,34.668,839.844,-55.176,53.223,0.000
1691171864.734,27.832,953.125,-52.246,49.316,0.000
1691171864.738,17.090,664.062,-59.082,24.902,0.000
1691171864.742,34.668,166.016,-60.547,20.508,0.000
1691171864.746,35.156,449.219,-53.223,49.316,0.000
1691171864.749,12.695,-947.754,-50.293,53.223,0.000
1691171864.753,-0.977,568.359,-55.176,33.691,0.000
1691171864.757,-9.766,-83.984,-50.781,30.273,0.000
1691171864.761,4.883,133.789,-41.504,46.387,0.000
1691171864.765,10.254,711.914,-58.105,31.738,0.000
1691171864.769,37.109,833.496,-62.500,-13.184,0.000
1691171864.773,14.160,462.891,-40.039,-6.348,0.000
1691171864.777,-45.410,330.078,-35.645,0.488,0.000
1691171864.781,-32.715,805.664,-36.621,19.531,0.000
1691171864.785,-0.488,974.609,-35.645,16.602,0.000
1691171864.788,-3.418,481.934,-43.945,-8.301,0.000
1691171864.792,-14.160,76.660,-46.875,-17.578,0.000
1691171864.796,0.488,595.703,-36.621,7.324,0.000
1691171864.800,7.812,-990.723,-33.203,21.484,0.000
1691171864.804,-23.438,442.383,-41.016,-4.395,0.000
1691171864.808,-35.156,-529.297,-37.598,-10.254,0.000
1691171864.812,11.230,-119.629,-24.414,8.301,0.000
1691171864.816,-0.488,-928.223,-21.484,0.977,0.000
1691171864.820,-18.066,747.559,-29.785,-34.180,0.000
1691171864.824,4.883,55.664,-34.668,-30.762,0.000
1691171864.828,0.488,404.297,-33.691,5.371,0.000
1691171864.831,-30.273,-937.500,-28.809,8.301,0.000
1691171864.835,-54.688,696.289,-37.109,-20.508,0.000
1691171864.839,-52.246,60.547,-38.574,-43.457,0.000
1691171864.843,-29.297,274.902,-26.367,-36.621,0.000
1691171864.847,-28.809,956.543,-35.645,-16.113,0.000
1691171864.851,-32.715,799.316,-43.945,-28.320,0.000
1691171864.855,-4.883,-152.344,-39.062,-30.273,0.000
1691171864.859,-10.742,-51.270,-24.414,-20.996,0.000
1691171864.863,-10.742,757.812,-16.113,-20.020,0.000
1691171864.867,-25.391,910.156,-21.484,-23.926,0.000
1691171864.870,-50.781,529.297,-27.832,-41.992,0.000
1691171864.874,-39.551,260.742,-35.645,-44.434,0.000
1691171864.878,-17.090,595.215,-25.391,-3.906,0.000
1691171864.882,-24.902,985.352,-8.301,20.020,0.000
1691171864.886,-11.719,728.027,-21.484,-25.879,0.000
1691171864.890,13.672,296.387,-30.762,-52.734,0.000
1691171864.894,-31.250,473.145,-22.461,-35.156,0.000
1691171864.898,-40.039,940.430,-25.879,-16.602,0.000
1691171864.902,-55.176,713.867,-30.762,-22.949,0.000
1691171864.906,-58.594,300.781,-29.297,-34.668,0.000
1691171864.910,-20.996,280.762,-24.414,-17.578,0.000
1691171864.913,0.977,730.957,-22.949,-6.836,0.000
1691171864.917,-29.297,945.801,-28.809,-21.484,0.000
1691171864.921,-32.227,387.695,-30.273,-40.039,0.000
1691171864.925,-30.273,34.668,-33.691,-47.852,0.000
1691171864.929,-38.574,291.992,-29.785,-15.137,0.000
1691171864.933,-12.207,865.234,-22.461,-14.160,0.000
1691171864.937,-16.602,770.020,-26.367,-45.898,0.000
1691171864.941,-32.227,98.633,-29.297,-40.527,0.000
1691171864.945,-40.039,177.734,-27.344,-23.926,0.000
1691171864.949,-14.648,916.504,-22.461,-6.348,0.000
1691171864.953,-25.879,901.367,-25.879,-29.297,0.000
1691171864.956,-43.945,62.500,-36.621,-38.574,0.000
1691171864.960,-32.715,-250.488,-24.902,-13.672,0.000
1691171864.964,-7.812,756.348,-12.207,-22.461,0.000
1691171864.968,-24.414,994.629,-24.902,-32.227,0.000
1691171864.972,-31.738,173.340,-26.367,-26.855,0.000
1691171864.976,-18.066,-129.395,-18.555,-26.855,0.000
1691171864.980,-45.898,647.949,-24.902,4.883,0.000
1691171864.984,-70.801,-964.844,-27.344,9.766,0.000
1691171864.988,-49.316,391.113,-26.367,-33.203,0.000
1691171864.992,-30.762,-259.277,-26.367,-35.156,0.000
1691171864.996,-15.625,331.055,-23.926,-13.184,0.000
1691171864.999,-27.344,-882.812,-25.879,-27.344,0.000
1691171865.003,-60.547,155.273,-31.250,-32.227,0.000
1691171865.007,-65.430,-527.344,-34.180,-18.066,0.000
1691171865.011,-63.965,419.922,-30.762,-31.250,0.000
1691171865.015,-42.969,-990.723,-21.973,-27.344,0.000
1691171865.019,-32.715,677.734,-20.996,-35.645,0.000
1691171865.023,-23.926,-65.918,-24.902,-55.664,0.000
1691171865.027,-34.180,-52.246,-24.902,-38.574,0.000
1691171865.031,-48.340,776.855,-24.414,-18.555,0.000
1691171865.035,-44.922,823.730,-26.855,-41.504,0.000
1691171865.039,-45.410,29.297,-30.273,-42.480,0.000
1691171865.042,-36.621,-123.535,-27.832,-41.504,0.000
1691171865.046,-35.645,596.680,-29.297,-23.438,0.000
1691171865.050,-47.363,611.328,-39.062,-18.066,0.000
1691171865.054,-41.504,295.898,-42.969,-45.410,0.000
1691171865.058,-34.180,104.980,-46.387,-52.734,0.000
1691171865.062,-23.926,335.449,-42.480,-23.926,0.000
1691171865.066,0.000,953.125,-32.227,1.465,0.000
1691171865.070,0.000,760.742,-37.598,-39.062,0.000
1691171865.074,0.000,131.836,-35.156,-63.477,0.000
1691171865.078,0.000,152.344,-28.320,-46.875,0.000
1691171865.081,0.000,883.301,-31.738,-24.414,0.000
1691171865.085,0.000,668.945,-35.645,-42.480,0.000
1691171865.089,0.000,-94.727,-27.832,-57.129,0.000
1691171865.093,0.000,-519.531,-21.973,-24.902,0.000
1691171865.097,0.000,191.895,-17.578,-12.207,0.000
1691171865.101,0.000,-984.863,-17.090,-49.316,0.000
1691171865.105,0.000,338.867,-22.949,-68.359,0.000
1691171865.109,0.000,-145.996,-22.949,-71.289,0.000
1691171865.113,-35.645,544.434,-19.531,-45.410,0.000
1691171865.117,-49.316,986.816,-26.367,-26.367,0.000
1691171865.121,-45.410,217.773,-35.645,-53.711,0.000
1691171865.124,-49.805,-271.484,-33.203,-53.223,0.000
1691171865.128,-45.898,414.551,-23.926,-20.996,0.000
1691171865.132,-23.438,-960.938,-17.090,-19.043,0.000
1691171865.136,-57.129,437.500,-21.973,-61.035,0.000
1691171865.140,-87.891,-583.984,-28.320,-62.012,0.000
1691171865.144,-58.105,-182.617,-21.973,-48.828,0.000
1691171865.148,-6.348,929.199,-19.043,-31.250,0.000
1691171865.152,-20.996,667.480,-28.809,-36.133,0.000
1691171865.156,-54.199,29.785,-37.109,-61.523,0.000
1691171865.160,-39.551,200.684,-38.574,-49.316,0.000
1691171865.164,-14.160,794.434,-33.691,-20.996,0.000
1691171865.167,-24.414,807.129,-32.227,-34.668,0.000
1691171865.171,-60.059,265.137,-37.598,-64.941,0.000
1691171865.175,-47.852,-26.367,-34.180,-62.012,0.000
1691171865.179,-31.738,424.316,-26.367,-42.480,0.000
1691171865.183,-60.059,556.152,-27.832,-14.648,0.000
1691171865.187,-61.035,-13.672,-39.551,-16.113,0.000
1691171865.191,-36.621,22.461,-42.480,-47.852,0.000
1691171865.195,-16.602,382.812,-39.062,-30.762,0.000
1691171865.199,-5.371,891.113,-36.133,-14.160,0.000
1691171865.203,-43.457,673.828,-32.715,-39.551,0.000
1691171865.206,-68.848,104.980,-29.785,-49.805,0.000
1691171865.210,-50.293,-8.789,-29.785,-62.988,0.000
1691171865.214,-23.438,650.391,-26.855,-29.297,0.000
1691171865.218,-15.625,878.906,-26.855,2.930,0.000
1691171865.222,-36.621,288.574,-44.922,-40.039,0.000
1691171865.226,-49.805,-252.441,-48.340,-60.547,0.000
1691171865.230,-36.621,76.660,-36.133,-21.484,0.000
1691171865.234,-43.457,850.098,-41.992,-31.738,0.000
1691171865.238,-64.453,560.547,-46.387,-67.871,0.000
1691171865.242,-58.594,-137.207,-41.992,-56.641,0.000
1691171865.246,-11.719,263.184,-37.109,-18.555,0.000
1691171865.249,-8.789,-931.152,-38.086,-19.531,0.000
1691171865.253,-45.898,532.715,-43.945,-41.016,0.000
1691171865.257,-51.758,-356.934,-43.945,-53.711,0.000
1691171865.261,-45.410,108.398,-40.039,-57.129,0.000
1691171865.265,-28.809,-981.934,-36.133,-29.297,0.000
1691171865.269,-39.062,761.230,-40.527,-38.574,0.000
1691171865.273,-41.504,-199.707,-46.387,-54.199,0.000
1691171865.277,-12.695,-285.156,-40.527,-24.902,0.000
1691171865.281,-27.344,724.121,-32.715,-13.672,0.000
1691171865.285,-46.387,936.035,-41.504,-54.688,0.000
1691171865.289,-43.945,-229.004,-50.293,-63.965,0.000
1691171865.292,-25.391,-476.562,-40.039,-51.270,0.000
1691171865.296,-14.160,665.039,-28.809,-31.738,0.000
1691171865.300,-33.203,954.102,-36.133,-22.461,0.000
