Timestamp,Left Pupil,Right Pupil
1691172141.62525,"(328, 199)","(393, 197)"
1691172141.757911,"(328, 199)","(393, 196)"
1691172141.881764,"(328, 199)","(392, 197)"
1691172142.005094,"(328, 199)","(392, 197)"
1691172142.130024,"(328, 199)","(392, 197)"
1691172142.254921,"(328, 199)","(392, 197)"
1691172142.380164,"(329, 199)","(392, 197)"
1691172142.514608,"(329, 199)","(393, 197)"
1691172142.638442,"(330, 197)","(394, 195)"
1691172142.768222,"(334, 195)","(398, 193)"
1691172142.889301,"(337, 192)","(400, 191)"
1691172143.018535,"(337, 191)","(400, 190)"
1691172143.14193,"(338, 191)","(401, 190)"
1691172143.26923,"(337, 191)","(400, 190)"
1691172143.41391,"(333, 193)","(397, 191)"
1691172143.541031,"(333, 194)","(396, 192)"
1691172143.672796,"(332, 195)","(396, 193)"
1691172143.792458,"(331, 196)","(395, 194)"
1691172143.904648,"(331, 197)","(395, 195)"
1691172144.028432,"(331, 197)","(395, 195)"
1691172144.143167,"(331, 197)","(395, 195)"
1691172144.26873,"(332, 198)","(396, 196)"
1691172144.404522,"(333, 198)","(397, 196)"
1691172144.531661,"(333, 198)","(397, 196)"
1691172144.682504,"(333, 198)","(397, 196)"
1691172144.811301,"(334, 198)","(398, 196)"
1691172144.943268,"(334, 198)","(398, 196)"
1691172145.077412,"(335, 197)","(399, 196)"
1691172145.233705,"(336, 197)","(400, 196)"
1691172145.368365,"(337, 198)","(401, 197)"
1691172145.491085,"(337, 198)","(401, 197)"
1691172145.624448,"(337, 198)","(401, 197)"
1691172145.752526,"(337, 199)","(401, 197)"
1691172145.874997,"(337, 198)","(401, 197)"
1691172145.998188,"(336, 199)","(401, 197)"
1691172146.129992,"(337, 198)","(401, 197)"
1691172146.26116,"(336, 199)","(401, 197)"
1691172146.391355,"(335, 199)","(400, 197)"
1691172146.525884,"(334, 198)","(399, 197)"
1691172146.642225,"(334, 199)","(398, 197)"
1691172146.777298,"(334, 199)","(398, 197)"
1691172146.910957,"(334, 198)","(397, 197)"
1691172147.037636,"(334, 198)","(397, 197)"
1691172147.166917,"(334, 198)","(398, 197)"
1691172147.290228,,
1691172147.409163,,
1691172147.5336,,
1691172147.659031,,
1691172147.77888,,
1691172147.904848,"(341, 197)","(406, 198)"
1691172148.039754,"(341, 197)","(404, 197)"
1691172148.172667,"(338, 197)","(402, 197)"
1691172148.297861,"(336, 197)","(400, 197)"
1691172148.420044,"(336, 197)","(400, 197)"
1691172148.544676,"(334, 197)","(398, 197)"
1691172148.673362,,
1691172148.791065,"(335, 198)","(400, 197)"
1691172148.917437,"(335, 197)","(399, 197)"
1691172149.034366,"(335, 197)","(398, 197)"
1691172149.168629,"(335, 197)","(398, 197)"
1691172149.284984,"(335, 197)","(398, 197)"
1691172149.415129,,
1691172149.535053,,
1691172149.657912,,
1691172149.791229,,
1691172149.905632,"(338, 196)","(401, 196)"
1691172150.030091,,
1691172150.152494,"(335, 197)","(399, 196)"
1691172150.276845,"(333, 198)","(397, 196)"
1691172150.401207,"(332, 199)","(397, 197)"
1691172150.527292,"(331, 199)","(396, 197)"
1691172150.66311,"(332, 199)","(395, 197)"
1691172150.794641,"(331, 200)","(395, 198)"
1691172150.907435,"(332, 200)","(395, 198)"
1691172151.021057,"(332, 200)","(396, 198)"
1691172151.149297,"(332, 200)","(396, 198)"
1691172151.279245,"(332, 200)","(396, 198)"
1691172151.396126,"(333, 200)","(397, 198)"
1691172151.528377,"(333, 200)","(396, 198)"
1691172151.656262,"(331, 200)","(395, 198)"
1691172151.783285,"(331, 201)","(395, 199)"
1691172151.909485,"(331, 202)","(395, 200)"
1691172152.03213,"(331, 201)","(395, 200)"
1691172152.161086,"(333, 203)","(397, 201)"
1691172152.291141,"(334, 203)","(398, 202)"
1691172152.406226,,
1691172152.532045,,
1691172152.661932,,
1691172152.787304,,
1691172152.905429,,
1691172153.039687,"(342, 202)","(407, 201)"
1691172153.168876,"(341, 202)","(406, 201)"
1691172153.289427,"(340, 202)","(405, 201)"
1691172153.410558,"(341, 203)","(405, 201)"
1691172153.537107,"(340, 203)","(405, 201)"
1691172153.660956,"(340, 202)","(404, 201)"
1691172153.785777,"(339, 202)","(405, 201)"
1691172153.907422,"(339, 202)","(404, 201)"
1691172154.012136,"(339, 202)","(404, 201)"
1691172154.128461,"(339, 202)","(404, 201)"
1691172154.256262,"(339, 203)","(404, 201)"
1691172154.380956,"(339, 203)","(404, 202)"
1691172154.501343,"(339, 203)","(403, 202)"
1691172154.622426,"(338, 203)","(403, 202)"
1691172154.745402,"(335, 201)","(399, 201)"
1691172154.875305,"(334, 201)","(399, 201)"
1691172155.006032,"(338, 202)","(402, 202)"
1691172155.129069,"(339, 202)","(403, 201)"
1691172155.256968,"(341, 201)","(404, 200)"
1691172155.37015,"(341, 201)","(405, 200)"
1691172155.495252,"(342, 200)","(406, 200)"
1691172155.607199,"(339, 201)","(404, 201)"
1691172155.732518,"(338, 201)","(403, 201)"
1691172155.861325,"(338, 201)","(402, 200)"
1691172155.9818,"(336, 201)","(401, 200)"
1691172156.103855,"(336, 201)","(401, 200)"
1691172156.237557,"(336, 201)","(401, 200)"
1691172156.35516,,
1691172156.481374,"(337, 202)","(401, 200)"
1691172156.617201,"(337, 201)","(402, 200)"
1691172156.745676,"(337, 201)","(402, 200)"
1691172156.87695,"(337, 201)","(402, 200)"
1691172156.987891,"(337, 201)","(402, 199)"
1691172157.107177,"(337, 201)","(402, 199)"
1691172157.224582,"(337, 201)","(402, 199)"
1691172157.349684,"(337, 201)","(402, 200)"
1691172157.467055,"(337, 201)","(402, 200)"
1691172157.581998,"(337, 201)","(402, 200)"
1691172157.709146,"(337, 201)","(401, 200)"
1691172157.844876,"(337, 201)","(402, 200)"
1691172157.959504,"(337, 201)","(402, 200)"
1691172158.084688,"(338, 201)","(402, 200)"
1691172158.208474,"(338, 201)","(403, 200)"
1691172158.341042,"(338, 201)","(403, 200)"
1691172158.458025,"(339, 201)","(404, 200)"
1691172158.594996,"(339, 201)","(404, 200)"
1691172158.723647,"(340, 201)","(405, 200)"
1691172158.851058,"(341, 201)","(406, 201)"
1691172158.970117,"(344, 201)","(409, 201)"
1691172159.103381,,
1691172159.217209,"(343, 201)","(407, 200)"
1691172159.33995,"(340, 200)","(405, 199)"
1691172159.460359,,
1691172159.578958,,
1691172159.703672,"(336, 196)","(400, 195)"
1691172159.829159,"(337, 194)","(402, 193)"
1691172159.927942,"(342, 193)","(406, 192)"
1691172160.013745,"(343, 192)","(407, 192)"
1691172160.13781,"(345, 193)","(409, 191)"
1691172160.234108,"(343, 193)","(407, 191)"
1691172160.327537,"(343, 193)","(407, 191)"
1691172160.447232,"(342, 194)","(406, 192)"
1691172160.57486,"(338, 195)","(403, 193)"
1691172160.688251,"(333, 195)","(397, 193)"
1691172160.807964,"(333, 195)","(397, 193)"
1691172160.925649,"(332, 196)","(397, 194)"
1691172161.041829,"(332, 197)","(397, 194)"
1691172161.160936,"(331, 197)","(396, 195)"
1691172161.278897,"(332, 198)","(396, 195)"
1691172161.412328,"(331, 197)","(395, 195)"
1691172161.539822,"(331, 197)","(395, 195)"
1691172161.660343,"(330, 198)","(394, 195)"
1691172161.794593,"(330, 198)","(394, 195)"
1691172161.907966,"(329, 198)","(393, 195)"
1691172162.027945,"(329, 198)","(393, 195)"
1691172162.138193,"(329, 198)","(393, 195)"
1691172162.255905,"(329, 198)","(393, 195)"
1691172162.373332,"(329, 198)","(393, 195)"
1691172162.489155,"(330, 198)","(394, 195)"
1691172162.609363,"(330, 198)","(394, 195)"
1691172162.727512,"(331, 197)","(395, 195)"
1691172162.846309,"(330, 197)","(394, 195)"
1691172162.969456,"(331, 197)","(395, 194)"
1691172163.087456,"(331, 197)","(395, 194)"
1691172163.199514,"(332, 197)","(396, 194)"
1691172163.323317,"(331, 196)","(396, 194)"
1691172163.455046,"(332, 196)","(396, 194)"
1691172163.58347,"(331, 196)","(395, 194)"
1691172163.700848,"(331, 196)","(395, 193)"
1691172163.822264,"(331, 195)","(395, 193)"
1691172163.926945,"(332, 195)","(396, 193)"
1691172164.020413,"(332, 194)","(395, 192)"
1691172164.113247,"(332, 194)","(395, 192)"
1691172164.226107,"(332, 193)","(396, 190)"
1691172164.34305,"(332, 192)","(396, 190)"
1691172164.473924,"(332, 191)","(396, 189)"
1691172164.592931,"(332, 191)","(396, 188)"
1691172164.708264,"(332, 190)","(396, 188)"
1691172164.829721,"(332, 190)","(396, 188)"
1691172164.945943,"(333, 190)","(397, 188)"
1691172165.079137,"(333, 191)","(397, 189)"
1691172165.19809,"(334, 191)","(397, 189)"
1691172165.327264,"(334, 191)","(397, 189)"
1691172165.442298,"(335, 191)","(398, 189)"
1691172165.562402,"(335, 191)","(399, 189)"
1691172165.675323,"(334, 191)","(398, 189)"
1691172165.791108,"(334, 191)","(398, 189)"
1691172165.913419,"(334, 191)","(398, 189)"
1691172166.035716,"(334, 191)","(398, 189)"
1691172166.16709,"(334, 191)","(398, 190)"
1691172166.280533,"(334, 192)","(398, 190)"
1691172166.39041,"(334, 192)","(397, 190)"
1691172166.506327,"(334, 192)","(397, 190)"
1691172166.631769,"(333, 192)","(397, 190)"
1691172166.748943,"(333, 192)","(397, 190)"
1691172166.855332,"(333, 192)","(397, 190)"
1691172166.96834,"(333, 193)","(397, 190)"
1691172167.055038,"(333, 193)","(397, 190)"
1691172167.157753,"(333, 193)","(397, 191)"
1691172167.274354,"(335, 192)","(398, 190)"
1691172167.394986,"(335, 191)","(399, 190)"
1691172167.513742,"(337, 185)","(400, 185)"
1691172167.646911,"(339, 180)","(401, 180)"
1691172167.76997,"(339, 179)","(402, 179)"
1691172167.879108,"(335, 183)","(398, 182)"
1691172167.988935,"(334, 187)","(397, 186)"
1691172168.104398,"(333, 190)","(396, 189)"
1691172168.229849,"(333, 191)","(397, 190)"
1691172168.366051,"(333, 191)","(396, 190)"
1691172168.473801,"(333, 191)","(397, 190)"
1691172168.587183,"(333, 191)","(396, 190)"
1691172168.707459,"(333, 190)","(397, 189)"
1691172168.816961,"(332, 190)","(395, 189)"
1691172168.925031,"(332, 189)","(395, 189)"
1691172169.040848,"(331, 190)","(395, 189)"
1691172169.16534,"(331, 190)","(395, 189)"
1691172169.287937,"(332, 190)","(395, 189)"
1691172169.407377,"(333, 191)","(397, 190)"
1691172169.51822,"(333, 191)","(396, 191)"
1691172169.609884,"(332, 192)","(395, 191)"
1691172169.700972,"(331, 192)","(394, 191)"
1691172169.798102,"(330, 192)","(394, 191)"
1691172169.87522,"(329, 192)","(392, 192)"
1691172169.974849,"(329, 192)","(392, 191)"
1691172170.102261,"(332, 190)","(395, 191)"
1691172170.199185,"(335, 192)","(398, 193)"
1691172170.286283,"(335, 192)","(399, 194)"
1691172170.417012,"(338, 194)","(402, 196)"
1691172170.527626,"(341, 199)","(406, 202)"
1691172170.635917,"(341, 199)","(406, 202)"
1691172170.745756,"(345, 202)","(410, 206)"
1691172170.863615,"(348, 204)","(413, 208)"
1691172170.98896,"(346, 206)","(412, 210)"
1691172171.113766,"(346, 208)","(412, 212)"
1691172171.242201,"(343, 208)","(407, 210)"
1691172171.325426,"(342, 208)","(407, 210)"
1691172171.408073,"(342, 208)","(406, 210)"
1691172171.508957,"(342, 208)","(406, 210)"
1691172171.589995,"(342, 208)","(407, 210)"
1691172171.686242,"(341, 208)","(406, 210)"
1691172171.774174,"(341, 208)","(406, 209)"
1691172171.858092,"(341, 207)","(406, 210)"
1691172171.948847,"(341, 207)","(406, 210)"
1691172172.038867,"(341, 206)","(406, 209)"
1691172172.15305,"(342, 205)","(406, 208)"
1691172172.246048,"(336, 205)","(401, 207)"
1691172172.371098,"(333, 204)","(397, 206)"
1691172172.492953,"(331, 203)","(395, 205)"
1691172172.619269,"(334, 201)","(398, 204)"
1691172172.716279,"(336, 204)","(401, 206)"
1691172172.819497,,
1691172172.904996,"(341, 209)","(407, 211)"
1691172173.001617,,
1691172173.090231,"(346, 211)","(410, 213)"
1691172173.184468,"(350, 213)","(413, 216)"
1691172173.287866,"(351, 213)","(413, 215)"
1691172173.380979,"(350, 213)","(413, 215)"
1691172173.461307,"(344, 211)","(408, 212)"
1691172173.555423,"(344, 211)","(408, 212)"
1691172173.648112,"(341, 209)","(405, 211)"
1691172173.742054,"(340, 210)","(405, 211)"
1691172173.85081,"(339, 210)","(403, 211)"
1691172173.934515,"(338, 209)","(403, 211)"
1691172174.022161,"(338, 209)","(403, 211)"
1691172174.117543,"(337, 209)","(403, 210)"
1691172174.200431,"(338, 208)","(404, 209)"
1691172174.288719,"(339, 209)","(404, 209)"
1691172174.386034,"(340, 209)","(404, 210)"
1691172174.480595,"(340, 207)","(405, 207)"
1691172174.596907,"(342, 207)","(407, 207)"
1691172174.7251,"(343, 207)","(409, 209)"
1691172174.845489,"(344, 209)","(409, 212)"
1691172174.962952,,
1691172175.057249,,
1691172175.15026,,
1691172175.23396,,
1691172175.315131,,
1691172175.410239,,
1691172175.501032,,
1691172175.623586,"(345, 201)","(409, 202)"
1691172175.749602,"(340, 194)","(404, 195)"
1691172175.848349,"(339, 194)","(403, 194)"
1691172175.973706,"(338, 194)","(403, 194)"
1691172176.087073,"(337, 195)","(402, 196)"
1691172176.194717,"(338, 196)","(402, 197)"
1691172176.300862,"(339, 197)","(403, 198)"
1691172176.415322,"(340, 197)","(403, 198)"
1691172176.528624,"(339, 197)","(402, 198)"
1691172176.645423,,
1691172176.750531,,
1691172176.872947,,
1691172176.999729,"(344, 170)","(405, 176)"
1691172177.111602,,
1691172177.227182,,
1691172177.32108,"(345, 177)","(407, 191)"
1691172177.407206,"(345, 177)","(407, 191)"
1691172177.517408,"(341, 180)","(403, 193)"
1691172177.602743,"(344, 180)","(406, 195)"
1691172177.694134,"(344, 180)","(406, 195)"
1691172177.823623,"(350, 180)","(412, 196)"
1691172177.914751,"(352, 182)","(413, 198)"
1691172178.010109,"(352, 182)","(415, 199)"
1691172178.098558,"(355, 184)","(417, 201)"
1691172178.184887,"(354, 183)","(417, 200)"
1691172178.271083,,
1691172178.372089,,
1691172178.454911,,
1691172178.543159,"(344, 184)","(407, 196)"
1691172178.654636,"(342, 185)","(406, 195)"
1691172178.752087,"(337, 186)","(401, 192)"
1691172178.870532,"(331, 189)","(395, 192)"
1691172178.963116,"(329, 188)","(394, 190)"
1691172179.078964,"(324, 190)","(388, 189)"
1691172179.191382,"(320, 193)","(384, 190)"
1691172179.320293,"(318, 193)","(381, 189)"
1691172179.437635,"(317, 191)","(379, 186)"
1691172179.551922,"(317, 190)","(379, 186)"
1691172179.676147,"(317, 188)","(378, 184)"
1691172179.799248,"(317, 189)","(378, 185)"
1691172179.919678,"(318, 189)","(379, 185)"
1691172180.036978,"(318, 189)","(380, 185)"
1691172180.167305,"(320, 190)","(381, 187)"
1691172180.275106,"(319, 191)","(381, 188)"
1691172180.388746,"(318, 191)","(381, 187)"
1691172180.501577,"(318, 191)","(381, 187)"
1691172180.607724,"(318, 190)","(381, 187)"
1691172180.72078,"(318, 190)","(380, 187)"
1691172180.8312,"(318, 190)","(380, 187)"
1691172180.934501,"(318, 190)","(380, 186)"
1691172181.048265,"(318, 190)","(380, 187)"
1691172181.155076,"(318, 191)","(380, 187)"
1691172181.260854,"(318, 190)","(380, 188)"
1691172181.368993,"(318, 191)","(381, 188)"
1691172181.480954,"(321, 191)","(382, 189)"
1691172181.591935,"(321, 192)","(383, 189)"
1691172181.699232,"(322, 192)","(384, 189)"
1691172181.809525,"(320, 192)","(382, 189)"
1691172181.920313,"(319, 192)","(382, 189)"
1691172182.02704,"(318, 192)","(381, 189)"
1691172182.131659,"(318, 192)","(382, 189)"
1691172182.245031,"(318, 192)","(382, 189)"
1691172182.355167,"(319, 191)","(382, 189)"
1691172182.458537,"(319, 191)","(382, 188)"
1691172182.579151,"(320, 191)","(382, 189)"
1691172182.703685,"(319, 190)","(382, 188)"
1691172182.829066,"(319, 190)","(382, 188)"
1691172182.953507,"(319, 190)","(382, 188)"
1691172183.06953,"(319, 190)","(382, 187)"
1691172183.178708,"(319, 190)","(382, 188)"
1691172183.297353,"(320, 190)","(382, 188)"
1691172183.402295,"(323, 191)","(385, 189)"
1691172183.528844,"(324, 191)","(386, 190)"
1691172183.655457,"(325, 191)","(387, 190)"
1691172183.771863,"(325, 191)","(387, 189)"
1691172183.875343,"(320, 191)","(384, 189)"
1691172184.002412,"(321, 191)","(384, 190)"
1691172184.120159,"(321, 191)","(384, 190)"
1691172184.250241,"(321, 191)","(384, 190)"
1691172184.362272,"(321, 191)","(384, 189)"
1691172184.465777,,
1691172184.585493,,
1691172184.710785,"(320, 191)","(384, 188)"
1691172184.829292,"(320, 190)","(383, 188)"
1691172184.943286,"(320, 190)","(383, 188)"
1691172185.06239,"(320, 190)","(383, 188)"
1691172185.173023,"(320, 189)","(383, 188)"
1691172185.29902,"(320, 190)","(383, 188)"
1691172185.41483,"(320, 190)","(383, 188)"
1691172185.538089,"(320, 189)","(383, 188)"
1691172185.662609,"(320, 190)","(383, 188)"
1691172185.786286,"(320, 190)","(384, 188)"
1691172185.905185,"(321, 189)","(384, 188)"
1691172186.015143,"(321, 190)","(385, 188)"
1691172186.120378,"(321, 189)","(384, 188)"
1691172186.239485,"(321, 189)","(384, 188)"
1691172186.361838,"(319, 190)","(383, 188)"
1691172186.488018,"(319, 190)","(383, 188)"
1691172186.615053,"(321, 189)","(384, 188)"
1691172186.735643,"(321, 189)","(385, 188)"
1691172186.867618,"(322, 189)","(384, 188)"
1691172186.989133,"(322, 189)","(385, 187)"
1691172187.119316,"(322, 188)","(385, 187)"
1691172187.255363,"(322, 189)","(385, 187)"
1691172187.374684,"(322, 189)","(385, 187)"
1691172187.488552,"(322, 189)","(385, 187)"
1691172187.599723,"(321, 189)","(385, 187)"
1691172187.712166,"(321, 189)","(385, 187)"
1691172187.839155,"(321, 189)","(385, 188)"
1691172187.962429,"(322, 189)","(385, 188)"
1691172188.092347,"(321, 189)","(384, 188)"
1691172188.224479,"(321, 189)","(384, 188)"
1691172188.346145,"(321, 190)","(384, 188)"
1691172188.467719,"(321, 190)","(384, 188)"
1691172188.586019,"(321, 190)","(384, 188)"
1691172188.696928,"(322, 190)","(385, 188)"
1691172188.80988,"(323, 190)","(386, 188)"
1691172188.937192,"(323, 190)","(386, 189)"
1691172189.062987,"(323, 190)","(386, 189)"
1691172189.190876,"(323, 190)","(386, 189)"
1691172189.308253,"(323, 190)","(386, 189)"
1691172189.424939,"(324, 190)","(387, 189)"
1691172189.534116,"(324, 190)","(387, 189)"
1691172189.652849,"(324, 189)","(387, 189)"
1691172189.788049,"(323, 189)","(387, 188)"
1691172189.918527,"(323, 189)","(387, 188)"
1691172190.045304,"(324, 189)","(387, 188)"
1691172190.174939,"(323, 189)","(387, 188)"
1691172190.293176,"(323, 190)","(386, 188)"
1691172190.415044,"(323, 190)","(387, 189)"
1691172190.522976,"(323, 190)","(387, 189)"
1691172190.634084,"(323, 190)","(386, 189)"
1691172190.757572,"(323, 190)","(387, 189)"
1691172190.871288,"(324, 190)","(387, 189)"
1691172190.984471,"(324, 190)","(388, 189)"
1691172191.095224,"(324, 190)","(387, 189)"
1691172191.22095,"(324, 191)","(387, 189)"
1691172191.347771,"(324, 190)","(387, 189)"
1691172191.475508,"(325, 190)","(388, 189)"
1691172191.597151,"(324, 190)","(387, 189)"
1691172191.718224,"(324, 191)","(387, 189)"
1691172191.825981,"(325, 191)","(388, 190)"
1691172191.942093,"(325, 191)","(388, 190)"
1691172192.040908,"(325, 191)","(388, 190)"
1691172192.170664,"(324, 191)","(387, 190)"
1691172192.301756,"(323, 191)","(387, 190)"
1691172192.415359,"(324, 192)","(387, 190)"
1691172192.529973,"(326, 191)","(389, 190)"
1691172192.654824,"(326, 191)","(389, 190)"
1691172192.775165,"(326, 191)","(390, 190)"
1691172192.887232,"(326, 191)","(390, 189)"
1691172193.005061,"(324, 191)","(388, 190)"
1691172193.118974,"(325, 190)","(388, 189)"
1691172193.237247,"(325, 190)","(389, 189)"
1691172193.356051,"(325, 190)","(389, 189)"
1691172193.472486,"(326, 191)","(390, 190)"
1691172193.588973,"(326, 190)","(389, 189)"
1691172193.71242,"(326, 191)","(389, 190)"
1691172193.833875,"(325, 191)","(389, 190)"
1691172193.938268,"(325, 190)","(389, 189)"
1691172194.047775,"(325, 190)","(389, 189)"
1691172194.172643,"(325, 190)","(389, 189)"
1691172194.285293,"(325, 189)","(389, 188)"
1691172194.401014,"(325, 187)","(388, 186)"
1691172194.518254,"(322, 185)","(385, 184)"
1691172194.614324,"(319, 183)","(382, 182)"
1691172194.745023,"(315, 182)","(376, 179)"
1691172194.85536,"(313, 182)","(375, 179)"
1691172194.954296,"(310, 183)","(372, 180)"
1691172195.046953,"(310, 184)","(372, 180)"
1691172195.12562,"(311, 185)","(373, 182)"
1691172195.231161,"(314, 186)","(376, 184)"
1691172195.34253,"(314, 187)","(377, 185)"
1691172195.450876,"(317, 189)","(379, 187)"
1691172195.555736,"(318, 190)","(381, 188)"
1691172195.656345,"(319, 190)","(382, 189)"
1691172195.775921,"(319, 190)","(382, 189)"
1691172195.876258,"(320, 190)","(383, 189)"
1691172195.992503,"(320, 190)","(384, 190)"
1691172196.115593,"(321, 190)","(384, 190)"
1691172196.232534,"(321, 190)","(384, 190)"
1691172196.366976,"(321, 191)","(384, 190)"
1691172196.48445,"(321, 191)","(385, 191)"
1691172196.602085,"(321, 191)","(385, 191)"
1691172196.709243,"(321, 192)","(385, 191)"
1691172196.823154,"(322, 193)","(385, 193)"
1691172196.935855,"(322, 196)","(384, 195)"
1691172197.043199,"(322, 196)","(384, 195)"
1691172197.148317,"(322, 196)","(383, 195)"
1691172197.26776,"(323, 196)","(384, 195)"
1691172197.367846,,
1691172197.480339,"(325, 191)","(388, 190)"
1691172197.589443,"(326, 191)","(389, 191)"
1691172197.667967,"(326, 191)","(390, 191)"
1691172197.775228,"(326, 192)","(390, 192)"
1691172197.89357,"(326, 192)","(390, 192)"
1691172197.992963,"(326, 191)","(390, 191)"
1691172198.123403,"(326, 191)","(389, 191)"
1691172198.231709,"(325, 191)","(388, 191)"
1691172198.330913,"(325, 191)","(388, 191)"
1691172198.416943,"(325, 191)","(388, 190)"
1691172198.52216,"(324, 191)","(387, 190)"
1691172198.631063,"(323, 190)","(387, 190)"
1691172198.740016,"(323, 190)","(386, 189)"
1691172198.844197,"(323, 190)","(387, 190)"
1691172198.96054,"(324, 190)","(387, 190)"
1691172199.080556,"(324, 190)","(387, 190)"
1691172199.197201,"(324, 190)","(387, 190)"
1691172199.314432,"(324, 189)","(388, 189)"
1691172199.447727,"(323, 189)","(387, 189)"
1691172199.570889,"(323, 190)","(387, 189)"
1691172199.684693,"(324, 190)","(387, 190)"
1691172199.814643,"(324, 190)","(387, 189)"
1691172199.931769,"(325, 190)","(388, 189)"
1691172200.043011,"(325, 190)","(388, 189)"
1691172200.167237,"(325, 190)","(388, 189)"
1691172200.285853,"(325, 190)","(388, 189)"
1691172200.38918,"(326, 190)","(389, 190)"
1691172200.511817,"(327, 190)","(390, 190)"
1691172200.625598,"(323, 190)","(387, 189)"
1691172200.73874,"(323, 190)","(387, 190)"
1691172200.862131,"(323, 189)","(386, 189)"
1691172200.973555,"(322, 190)","(386, 190)"
1691172201.087604,"(322, 190)","(385, 190)"
1691172201.216031,"(322, 190)","(385, 190)"
1691172201.32492,"(322, 190)","(385, 190)"
1691172201.416275,"(321, 190)","(385, 190)"
1691172201.517316,"(324, 190)","(387, 190)"
1691172201.626098,"(325, 190)","(389, 189)"
1691172201.715875,"(325, 190)","(389, 189)"
1691172201.802487,"(325, 190)","(388, 190)"
1691172201.89729,"(325, 191)","(388, 190)"
1691172201.988374,"(325, 191)","(388, 190)"
