Timestamp,Left Pupil,Right Pupil
1691177494.1179,"(313, 195)","(373, 194)"
1691177494.231341,"(313, 195)","(372, 193)"
1691177494.349358,"(313, 194)","(372, 193)"
1691177494.480138,"(313, 194)","(372, 193)"
1691177494.593645,"(313, 194)","(372, 193)"
1691177494.722174,"(314, 194)","(372, 193)"
1691177494.850797,"(314, 194)","(373, 193)"
1691177494.974493,"(314, 195)","(373, 194)"
1691177495.098203,"(315, 195)","(374, 194)"
1691177495.230305,"(314, 195)","(373, 194)"
1691177495.345434,"(313, 195)","(372, 193)"
1691177495.464272,"(313, 195)","(372, 193)"
1691177495.593653,"(313, 195)","(372, 193)"
1691177495.710616,"(314, 195)","(372, 193)"
1691177495.845245,"(313, 195)","(372, 193)"
1691177495.977256,"(313, 195)","(372, 193)"
1691177496.10181,"(313, 195)","(371, 193)"
1691177496.219339,,
1691177496.33198,,
1691177496.463273,"(313, 194)","(372, 193)"
1691177496.572195,"(313, 195)","(372, 193)"
1691177496.695193,"(316, 194)","(375, 192)"
1691177496.813114,"(316, 194)","(375, 192)"
1691177496.933793,"(317, 194)","(375, 193)"
1691177497.058615,"(317, 194)","(374, 193)"
1691177497.16867,"(314, 195)","(373, 192)"
1691177497.288962,"(314, 194)","(372, 192)"
1691177497.420127,"(313, 194)","(372, 192)"
1691177497.549276,"(314, 194)","(372, 193)"
1691177497.665261,"(313, 194)","(372, 193)"
1691177497.784548,"(312, 193)","(371, 193)"
1691177497.894038,"(312, 193)","(371, 192)"
1691177498.018823,"(312, 193)","(371, 192)"
1691177498.138,"(312, 193)","(371, 192)"
1691177498.25655,"(312, 193)","(371, 192)"
1691177498.379825,"(312, 193)","(371, 192)"
1691177498.501238,"(313, 193)","(371, 192)"
1691177498.604281,"(312, 193)","(371, 192)"
1691177498.727265,"(312, 193)","(371, 192)"
1691177498.84705,"(312, 193)","(371, 192)"
1691177498.96247,"(313, 193)","(372, 192)"
1691177499.091675,"(314, 193)","(372, 192)"
1691177499.213281,"(314, 193)","(373, 192)"
1691177499.337776,"(314, 193)","(373, 192)"
1691177499.468619,"(316, 193)","(374, 192)"
1691177499.58615,"(316, 193)","(374, 192)"
1691177499.712576,"(318, 192)","(376, 191)"
1691177499.828603,"(319, 191)","(378, 190)"
1691177499.937853,"(320, 191)","(379, 190)"
1691177500.067596,"(323, 190)","(381, 190)"
1691177500.181054,"(324, 190)","(382, 190)"
1691177500.300578,"(324, 190)","(382, 190)"
1691177500.425403,"(328, 190)","(386, 190)"
1691177500.553704,"(328, 190)","(386, 190)"
1691177500.665726,,
1691177500.799485,"(320, 188)","(379, 189)"
1691177500.925417,"(319, 188)","(377, 190)"
1691177501.036006,"(318, 188)","(377, 189)"
1691177501.152341,"(317, 188)","(376, 189)"
1691177501.271368,"(317, 188)","(375, 189)"
1691177501.400546,"(317, 188)","(375, 189)"
1691177501.513184,"(316, 189)","(374, 190)"
1691177501.62144,"(315, 190)","(374, 191)"
1691177501.744202,"(317, 191)","(373, 191)"
1691177501.866129,"(317, 189)","(375, 191)"
1691177501.992005,"(317, 189)","(375, 190)"
1691177502.12285,"(317, 189)","(375, 190)"
1691177502.24425,"(316, 189)","(375, 190)"
1691177502.376594,"(317, 189)","(375, 190)"
1691177502.5015,,
1691177502.614189,,
1691177502.744072,"(318, 188)","(377, 189)"
1691177502.860791,"(319, 188)","(378, 189)"
1691177502.967279,"(321, 188)","(380, 189)"
1691177503.093566,"(323, 188)","(382, 189)"
1691177503.225116,"(325, 190)","(383, 190)"
1691177503.343752,"(325, 189)","(383, 191)"
1691177503.469456,,
1691177503.596315,,
1691177503.719989,,
1691177503.853639,"(321, 187)","(379, 188)"
1691177503.973316,"(320, 188)","(379, 188)"
1691177504.099554,"(320, 188)","(378, 188)"
1691177504.224492,"(320, 188)","(378, 188)"
1691177504.34098,"(320, 188)","(378, 189)"
1691177504.469339,"(320, 188)","(379, 189)"
1691177504.581622,"(320, 189)","(378, 189)"
1691177504.692726,,
1691177504.812618,,
1691177504.944302,,
1691177505.081192,,
1691177505.196276,,
1691177505.323059,,
1691177505.437801,,
1691177505.555187,"(335, 167)","(391, 180)"
1691177505.676533,"(328, 168)","(384, 177)"
1691177505.793677,"(319, 170)","(377, 176)"
1691177505.900276,"(315, 174)","(373, 178)"
1691177506.01565,"(313, 175)","(371, 179)"
1691177506.145156,"(313, 176)","(371, 179)"
1691177506.273696,"(313, 176)","(371, 179)"
1691177506.388981,"(314, 176)","(372, 179)"
1691177506.50377,"(314, 176)","(372, 179)"
1691177506.620426,"(313, 176)","(371, 178)"
1691177506.75204,"(312, 176)","(370, 179)"
1691177506.872008,"(312, 177)","(369, 179)"
1691177507.001304,"(310, 177)","(368, 179)"
1691177507.13301,"(309, 178)","(368, 180)"
1691177507.253192,"(310, 179)","(368, 180)"
1691177507.388863,"(310, 180)","(368, 181)"
1691177507.520923,"(310, 181)","(368, 182)"
1691177507.63519,"(310, 181)","(368, 183)"
1691177507.760727,"(310, 181)","(368, 183)"
1691177507.882386,"(310, 182)","(368, 183)"
1691177507.996373,"(310, 182)","(369, 183)"
1691177508.131404,"(311, 182)","(369, 183)"
1691177508.245837,"(312, 182)","(371, 184)"
1691177508.371679,"(313, 182)","(371, 184)"
1691177508.489312,"(312, 182)","(370, 183)"
1691177508.619743,"(311, 182)","(370, 183)"
1691177508.73247,"(312, 182)","(370, 183)"
1691177508.848275,"(312, 182)","(370, 184)"
1691177508.97012,"(312, 183)","(371, 184)"
1691177509.087956,"(312, 183)","(371, 184)"
1691177509.19169,"(313, 183)","(371, 184)"
1691177509.318581,"(312, 183)","(371, 184)"
1691177509.437507,"(312, 183)","(371, 184)"
1691177509.53657,"(311, 184)","(370, 185)"
1691177509.662581,"(312, 184)","(370, 185)"
1691177509.779415,"(311, 184)","(370, 185)"
1691177509.897091,"(312, 184)","(370, 185)"
1691177510.011447,"(311, 184)","(370, 185)"
1691177510.127378,"(311, 184)","(370, 184)"
1691177510.252311,"(311, 184)","(370, 185)"
1691177510.38139,"(312, 184)","(370, 184)"
1691177510.478778,"(311, 184)","(370, 185)"
1691177510.590887,"(311, 184)","(370, 185)"
1691177510.713223,"(313, 184)","(372, 185)"
1691177510.820891,"(313, 184)","(372, 185)"
1691177510.937184,"(312, 184)","(371, 185)"
1691177511.06094,"(312, 184)","(370, 184)"
1691177511.181157,"(312, 184)","(371, 185)"
1691177511.302334,"(315, 184)","(374, 185)"
1691177511.418425,"(314, 183)","(372, 183)"
1691177511.545415,"(311, 184)","(368, 183)"
1691177511.666893,"(309, 185)","(367, 182)"
1691177511.796593,,
1691177511.926409,,
1691177512.044101,,
1691177512.180629,"(308, 186)","(367, 184)"
1691177512.28669,"(310, 186)","(368, 184)"
1691177512.404355,"(308, 186)","(367, 184)"
1691177512.533763,"(307, 187)","(366, 184)"
1691177512.664173,"(306, 187)","(365, 184)"
1691177512.797147,"(305, 188)","(364, 184)"
1691177512.91512,"(306, 187)","(365, 184)"
1691177513.036864,"(306, 187)","(364, 183)"
1691177513.157484,"(306, 187)","(364, 183)"
1691177513.273871,"(305, 187)","(364, 184)"
1691177513.408002,"(306, 187)","(364, 184)"
1691177513.527575,"(307, 186)","(366, 184)"
1691177513.653113,"(307, 186)","(366, 183)"
1691177513.768075,"(307, 185)","(365, 183)"
1691177513.889827,"(307, 186)","(365, 184)"
1691177514.008078,"(306, 186)","(365, 183)"
1691177514.138114,"(307, 186)","(366, 183)"
1691177514.260372,"(307, 186)","(366, 184)"
1691177514.375221,"(307, 186)","(365, 184)"
1691177514.49158,"(307, 186)","(365, 184)"
1691177514.620683,"(306, 186)","(365, 183)"
1691177514.738832,"(306, 186)","(365, 183)"
1691177514.867284,"(307, 185)","(366, 183)"
1691177515.001518,"(307, 183)","(366, 181)"
1691177515.134132,"(308, 183)","(366, 180)"
1691177515.251204,"(308, 183)","(366, 181)"
1691177515.39212,"(307, 183)","(365, 180)"
1691177515.509359,"(306, 183)","(364, 180)"
1691177515.622007,"(306, 183)","(365, 180)"
1691177515.73367,"(307, 183)","(364, 180)"
1691177515.869361,"(307, 183)","(365, 180)"
1691177515.991699,,
1691177516.105279,,
1691177516.230383,"(308, 184)","(367, 180)"
1691177516.357887,"(308, 183)","(366, 179)"
1691177516.483924,"(307, 183)","(366, 179)"
1691177516.623014,"(307, 184)","(366, 181)"
1691177516.750722,"(308, 185)","(367, 182)"
1691177516.865896,"(308, 185)","(367, 182)"
1691177516.977754,"(309, 185)","(367, 183)"
1691177517.088352,"(309, 185)","(368, 183)"
1691177517.220485,"(309, 185)","(368, 183)"
1691177517.342965,"(309, 183)","(368, 181)"
1691177517.460931,"(309, 183)","(368, 181)"
1691177517.576717,"(309, 183)","(367, 181)"
1691177517.703363,"(309, 183)","(368, 181)"
1691177517.825332,"(309, 183)","(367, 181)"
1691177517.951044,"(309, 183)","(368, 182)"
1691177518.073938,"(311, 185)","(369, 183)"
1691177518.197764,"(312, 185)","(371, 183)"
1691177518.319402,"(313, 185)","(372, 184)"
1691177518.442912,"(313, 185)","(373, 183)"
1691177518.559597,"(314, 184)","(373, 183)"
1691177518.673329,"(314, 184)","(373, 183)"
1691177518.778901,"(315, 184)","(374, 182)"
1691177518.893819,"(315, 183)","(374, 181)"
1691177519.013465,"(316, 183)","(375, 182)"
1691177519.13337,"(317, 184)","(375, 183)"
1691177519.252178,"(318, 184)","(377, 183)"
1691177519.36122,"(319, 185)","(377, 184)"
1691177519.478903,"(321, 186)","(380, 186)"
1691177519.590973,"(324, 187)","(383, 187)"
1691177519.699639,"(325, 187)","(384, 188)"
1691177519.805113,"(325, 187)","(384, 188)"
1691177519.938588,"(324, 188)","(383, 188)"
1691177520.053111,"(323, 188)","(382, 188)"
1691177520.163555,"(323, 189)","(382, 189)"
1691177520.277657,"(322, 189)","(382, 189)"
1691177520.385386,"(322, 189)","(382, 189)"
1691177520.4872,"(322, 189)","(382, 189)"
1691177520.607881,"(323, 189)","(383, 189)"
1691177520.72655,"(323, 189)","(383, 189)"
1691177520.857096,"(323, 189)","(382, 189)"
1691177520.983871,"(323, 189)","(383, 189)"
1691177521.110783,"(323, 189)","(382, 189)"
1691177521.245329,"(324, 189)","(383, 189)"
1691177521.352971,"(323, 188)","(383, 189)"
1691177521.483063,"(323, 188)","(383, 188)"
1691177521.606761,"(323, 188)","(382, 188)"
1691177521.733017,"(323, 188)","(382, 189)"
1691177521.855787,"(323, 188)","(382, 189)"
1691177521.983931,"(323, 188)","(382, 189)"
1691177522.102626,"(323, 188)","(382, 189)"
1691177522.215265,"(323, 188)","(382, 189)"
1691177522.341734,"(323, 188)","(382, 189)"
1691177522.45875,"(323, 188)","(382, 189)"
1691177522.578008,"(323, 188)","(383, 189)"
1691177522.683105,"(323, 188)","(383, 189)"
1691177522.792277,"(324, 188)","(383, 188)"
1691177522.90036,"(323, 188)","(383, 188)"
1691177523.022734,"(323, 188)","(382, 188)"
1691177523.138244,"(323, 189)","(383, 189)"
1691177523.254225,"(323, 189)","(382, 189)"
1691177523.367534,"(323, 189)","(383, 189)"
1691177523.480869,"(323, 189)","(383, 189)"
1691177523.586737,"(323, 189)","(383, 190)"
1691177523.692374,"(323, 190)","(382, 190)"
1691177523.811635,"(323, 189)","(383, 190)"
1691177523.933592,"(323, 190)","(383, 190)"
1691177524.044214,"(323, 189)","(383, 190)"
1691177524.167627,"(324, 189)","(383, 190)"
1691177524.278434,"(323, 189)","(383, 189)"
1691177524.379532,"(323, 189)","(383, 189)"
1691177524.495584,"(324, 189)","(383, 189)"
1691177524.60815,"(323, 189)","(383, 189)"
1691177524.732969,"(323, 189)","(382, 189)"
1691177524.856419,"(321, 189)","(381, 190)"
1691177524.957204,"(321, 189)","(381, 190)"
1691177525.079421,"(322, 190)","(381, 190)"
1691177525.198249,"(322, 190)","(381, 190)"
1691177525.316483,"(323, 189)","(382, 189)"
1691177525.433084,"(322, 189)","(382, 189)"
1691177525.529884,"(322, 189)","(382, 189)"
1691177525.6442,"(322, 189)","(382, 189)"
1691177525.769604,"(322, 190)","(381, 190)"
1691177525.889222,"(321, 190)","(381, 190)"
1691177526.010729,"(321, 190)","(380, 190)"
1691177526.133341,"(321, 190)","(380, 190)"
1691177526.233613,"(321, 190)","(380, 189)"
1691177526.34631,"(321, 189)","(380, 189)"
1691177526.454058,"(321, 189)","(380, 189)"
1691177526.588275,"(321, 189)","(381, 190)"
1691177526.695318,"(319, 189)","(379, 189)"
1691177526.805439,"(318, 190)","(377, 190)"
1691177526.914036,"(318, 190)","(376, 190)"
1691177527.026441,"(317, 190)","(374, 190)"
1691177527.138858,"(315, 191)","(373, 190)"
1691177527.259467,"(312, 191)","(371, 189)"
1691177527.387503,"(309, 191)","(368, 189)"
1691177527.52451,"(308, 191)","(367, 189)"
1691177527.636602,"(307, 190)","(365, 189)"
1691177527.762848,"(306, 190)","(365, 188)"
1691177527.892537,"(310, 188)","(369, 187)"
1691177528.006632,"(312, 188)","(372, 187)"
1691177528.116616,"(314, 187)","(374, 187)"
1691177528.238223,"(314, 187)","(373, 187)"
1691177528.373486,"(312, 188)","(371, 188)"
1691177528.488497,"(311, 188)","(369, 189)"
1691177528.586549,"(311, 188)","(369, 189)"
1691177528.703769,"(311, 189)","(367, 189)"
1691177528.808512,"(309, 189)","(367, 190)"
1691177528.926447,"(309, 189)","(367, 190)"
1691177529.066751,"(309, 189)","(367, 190)"
1691177529.183938,,
1691177529.298034,"(308, 189)","(366, 190)"
1691177529.432987,,
1691177529.549239,"(308, 187)","(365, 187)"
1691177529.676469,,
1691177529.795991,,
1691177529.910548,"(314, 186)","(373, 185)"
1691177530.036681,"(314, 185)","(372, 184)"
1691177530.16298,"(314, 185)","(373, 185)"
1691177530.282734,"(315, 185)","(373, 185)"
1691177530.420525,"(314, 185)","(373, 185)"
1691177530.55065,"(314, 185)","(373, 185)"
1691177530.676571,"(314, 185)","(373, 185)"
1691177530.798743,"(314, 185)","(373, 185)"
1691177530.913995,"(315, 186)","(374, 186)"
1691177531.021248,"(315, 187)","(374, 186)"
1691177531.141714,"(316, 187)","(375, 186)"
1691177531.254149,"(316, 186)","(374, 186)"
1691177531.374363,"(316, 187)","(375, 186)"
1691177531.489681,"(316, 186)","(375, 186)"
1691177531.599808,"(316, 187)","(374, 186)"
1691177531.706188,"(315, 187)","(374, 186)"
1691177531.820514,"(314, 187)","(374, 187)"
1691177531.940272,"(314, 187)","(374, 187)"
1691177532.058841,"(315, 187)","(374, 187)"
1691177532.181619,"(315, 187)","(374, 187)"
1691177532.298649,"(315, 187)","(374, 187)"
1691177532.413532,"(315, 187)","(374, 187)"
1691177532.528074,"(315, 188)","(374, 187)"
1691177532.6345,"(315, 188)","(374, 188)"
1691177532.735609,"(315, 188)","(374, 188)"
1691177532.847317,"(315, 188)","(374, 188)"
1691177532.955821,"(315, 188)","(374, 188)"
1691177533.06771,"(315, 189)","(374, 188)"
1691177533.177361,"(316, 189)","(375, 188)"
1691177533.291362,"(316, 189)","(375, 189)"
1691177533.399291,"(316, 189)","(375, 189)"
1691177533.508574,"(316, 189)","(375, 189)"
1691177533.607335,"(316, 189)","(375, 189)"
1691177533.721295,"(316, 189)","(375, 189)"
1691177533.83793,"(316, 189)","(375, 189)"
1691177533.957271,"(317, 189)","(376, 189)"
1691177534.073547,"(318, 189)","(377, 189)"
1691177534.203413,"(319, 189)","(378, 189)"
1691177534.319105,"(319, 190)","(378, 190)"
1691177534.447213,"(320, 190)","(378, 190)"
1691177534.562579,"(317, 191)","(376, 191)"
1691177534.687072,,
1691177534.800611,"(316, 196)","(375, 196)"
1691177534.911418,"(318, 198)","(376, 198)"
1691177535.032694,"(318, 198)","(377, 199)"
1691177535.144153,"(319, 198)","(377, 199)"
1691177535.266281,"(318, 198)","(377, 199)"
1691177535.378925,"(318, 199)","(377, 199)"
1691177535.513479,"(317, 198)","(376, 199)"
1691177535.632011,"(317, 197)","(376, 198)"
1691177535.762878,"(316, 197)","(375, 197)"
1691177535.890059,"(316, 197)","(375, 197)"
1691177536.012157,"(318, 197)","(375, 198)"
1691177536.13745,,
1691177536.248395,,
1691177536.377793,"(315, 201)","(374, 200)"
1691177536.50733,"(314, 202)","(374, 201)"
1691177536.631459,"(314, 204)","(374, 203)"
1691177536.750642,"(315, 204)","(375, 203)"
1691177536.888325,"(315, 206)","(375, 204)"
1691177537.015755,"(318, 206)","(377, 204)"
1691177537.143404,"(320, 206)","(379, 205)"
1691177537.2612,"(320, 207)","(380, 205)"
1691177537.396712,"(319, 206)","(379, 205)"
1691177537.523999,"(318, 206)","(378, 205)"
1691177537.641893,"(317, 206)","(377, 205)"
1691177537.759976,"(317, 206)","(377, 204)"
1691177537.881814,"(316, 205)","(376, 204)"
1691177538.017178,"(315, 204)","(375, 203)"
1691177538.134359,"(314, 204)","(374, 203)"
1691177538.260569,"(315, 203)","(374, 203)"
1691177538.387667,"(314, 203)","(374, 202)"
1691177538.50953,"(315, 202)","(374, 202)"
1691177538.628495,"(314, 202)","(374, 201)"
1691177538.755782,"(314, 202)","(374, 201)"
1691177538.888456,"(314, 201)","(374, 200)"
1691177539.01368,"(314, 201)","(373, 200)"
1691177539.136048,"(313, 201)","(373, 200)"
1691177539.258626,"(314, 200)","(373, 199)"
1691177539.388256,"(314, 200)","(373, 199)"
1691177539.508638,"(314, 199)","(374, 198)"
1691177539.630487,"(315, 198)","(375, 198)"
1691177539.761398,"(315, 198)","(374, 198)"
1691177539.873174,"(315, 197)","(374, 197)"
1691177539.986836,"(314, 197)","(374, 197)"
1691177540.115943,"(314, 198)","(374, 198)"
1691177540.226738,"(314, 198)","(374, 197)"
1691177540.356932,"(314, 197)","(374, 197)"
1691177540.469983,"(314, 197)","(374, 197)"
1691177540.5888,"(315, 197)","(374, 197)"
1691177540.693965,"(314, 196)","(374, 196)"
1691177540.807708,"(315, 196)","(374, 195)"
1691177540.927753,"(315, 195)","(374, 194)"
1691177541.047422,"(316, 195)","(374, 194)"
1691177541.171556,"(315, 194)","(374, 194)"
1691177541.2911,"(315, 195)","(374, 194)"
1691177541.419367,"(315, 195)","(374, 194)"
1691177541.542882,"(315, 195)","(374, 195)"
1691177541.668555,"(316, 195)","(375, 195)"
1691177541.791974,"(317, 196)","(376, 195)"
1691177541.910663,"(317, 195)","(376, 195)"
1691177542.020362,"(317, 195)","(376, 195)"
1691177542.133716,"(316, 195)","(376, 195)"
1691177542.260397,"(317, 195)","(376, 195)"
1691177542.373278,"(316, 195)","(376, 195)"
1691177542.49946,"(317, 195)","(376, 195)"
1691177542.609992,"(317, 195)","(376, 195)"
1691177542.71928,"(317, 195)","(376, 195)"
1691177542.823496,"(317, 195)","(375, 195)"
1691177542.943714,"(317, 195)","(375, 194)"
1691177543.066287,"(316, 195)","(375, 194)"
1691177543.188518,"(316, 195)","(375, 194)"
1691177543.296546,"(317, 195)","(375, 194)"
1691177543.403328,"(317, 194)","(376, 194)"
1691177543.515606,,
1691177543.629769,"(316, 194)","(375, 194)"
1691177543.757766,"(315, 195)","(375, 194)"
1691177543.876662,"(316, 195)","(375, 194)"
1691177544.005899,"(315, 195)","(374, 193)"
1691177544.120471,"(314, 194)","(374, 193)"
1691177544.240821,"(314, 194)","(373, 193)"
1691177544.369949,"(314, 193)","(373, 192)"
1691177544.488269,"(314, 194)","(373, 192)"
1691177544.617193,"(315, 194)","(373, 192)"
1691177544.731749,"(315, 194)","(374, 193)"
1691177544.863294,"(315, 194)","(374, 193)"
1691177544.989902,,
1691177545.109448,"(315, 194)","(374, 192)"
1691177545.233882,"(314, 194)","(373, 192)"
1691177545.357662,"(314, 193)","(373, 192)"
1691177545.480193,"(315, 193)","(374, 192)"
1691177545.598702,,
1691177545.72335,,
1691177545.836376,,
1691177545.953967,,
1691177546.070747,"(312, 193)","(372, 191)"
1691177546.189521,"(313, 193)","(372, 191)"
1691177546.30538,"(313, 193)","(372, 192)"
1691177546.413274,,
1691177546.531606,,
1691177546.657241,,
1691177546.779611,,
1691177546.90548,,
1691177547.040136,,
1691177547.155511,"(315, 191)","(374, 190)"
1691177547.282247,,
1691177547.396946,"(314, 192)","(373, 190)"
1691177547.501749,"(314, 192)","(372, 190)"
1691177547.61659,,
1691177547.754036,"(317, 191)","(375, 190)"
1691177547.863723,"(316, 192)","(375, 190)"
1691177547.982344,"(317, 191)","(375, 190)"
1691177548.103906,"(316, 192)","(375, 190)"
1691177548.232719,"(314, 190)","(372, 189)"
1691177548.358068,,
1691177548.476935,,
1691177548.605568,,
1691177548.72744,,
1691177548.858114,,
1691177548.983097,,
1691177549.113464,,
1691177549.244018,,
1691177549.37416,"(318, 190)","(377, 189)"
1691177549.491543,"(318, 189)","(376, 189)"
1691177549.621451,"(315, 190)","(374, 189)"
1691177549.737985,"(316, 190)","(374, 190)"
1691177549.871568,"(317, 190)","(375, 190)"
1691177549.980633,"(317, 190)","(375, 189)"
1691177550.093546,"(317, 190)","(376, 189)"
1691177550.225297,,
1691177550.342891,"(319, 190)","(378, 189)"
1691177550.471747,"(323, 189)","(381, 189)"
1691177550.594548,"(322, 189)","(381, 189)"
1691177550.716272,"(321, 190)","(379, 189)"
1691177550.863728,"(321, 189)","(380, 189)"
1691177550.97407,"(321, 190)","(380, 190)"
1691177551.082224,"(320, 190)","(379, 189)"
1691177551.199549,"(320, 190)","(378, 189)"
1691177551.33709,"(321, 190)","(378, 189)"
1691177551.456295,"(322, 189)","(381, 189)"
1691177551.573575,"(323, 189)","(381, 189)"
1691177551.71867,"(323, 189)","(382, 189)"
1691177551.83647,,
1691177551.960757,"(319, 189)","(378, 189)"
1691177552.083338,"(320, 189)","(377, 189)"
1691177552.206189,"(318, 190)","(377, 189)"
1691177552.334388,"(318, 190)","(377, 190)"
1691177552.470318,"(318, 190)","(377, 190)"
1691177552.589935,"(318, 191)","(377, 190)"
1691177552.722891,"(318, 190)","(376, 190)"
1691177552.85439,"(317, 191)","(376, 190)"
1691177552.977652,"(317, 191)","(376, 190)"
1691177553.107717,"(317, 191)","(376, 190)"
1691177553.237248,"(316, 191)","(375, 190)"
1691177553.370969,"(316, 191)","(375, 190)"
1691177553.493629,"(316, 192)","(375, 190)"
1691177553.621265,"(317, 192)","(376, 191)"
1691177553.744045,"(317, 191)","(375, 190)"
1691177553.871204,"(317, 192)","(375, 190)"
1691177553.987292,"(317, 192)","(375, 191)"
1691177554.127653,"(316, 192)","(375, 191)"
1691177554.260946,"(316, 193)","(374, 191)"
1691177554.380558,"(316, 192)","(374, 191)"
1691177554.499535,"(317, 192)","(375, 191)"
1691177554.626378,"(316, 193)","(375, 192)"
1691177554.757337,,
1691177554.866485,"(318, 193)","(375, 192)"
1691177554.984279,"(317, 193)","(375, 192)"
1691177555.106442,"(318, 193)","(376, 192)"
1691177555.235211,"(317, 192)","(375, 191)"
1691177555.363406,"(317, 192)","(375, 191)"
1691177555.473697,"(317, 192)","(375, 191)"
1691177555.60137,"(318, 192)","(376, 191)"
1691177555.732144,"(318, 192)","(376, 191)"
1691177555.863958,,
1691177555.97871,"(317, 192)","(375, 191)"
1691177556.103137,"(317, 191)","(376, 191)"
1691177556.246218,"(317, 192)","(375, 191)"
1691177556.367071,,
1691177556.494388,"(318, 191)","(376, 190)"
1691177556.608615,,
1691177556.729486,,
1691177556.847502,"(317, 190)","(375, 190)"
1691177556.96397,"(317, 190)","(376, 190)"
1691177557.087416,"(317, 190)","(375, 190)"
1691177557.197474,"(317, 190)","(375, 189)"
1691177557.314292,"(315, 190)","(375, 190)"
1691177557.43755,"(317, 190)","(375, 189)"
1691177557.547325,"(317, 190)","(376, 189)"
1691177557.660805,"(318, 190)","(376, 190)"
1691177557.786225,,
1691177557.903806,"(319, 190)","(375, 189)"
1691177558.030512,,
1691177558.158131,,
1691177558.280387,,
1691177558.412221,"(317, 190)","(375, 189)"
1691177558.517973,"(317, 190)","(375, 189)"
1691177558.642295,"(318, 190)","(376, 189)"
1691177558.77596,"(317, 190)","(376, 188)"
1691177558.897367,"(318, 190)","(376, 189)"
1691177559.000406,,
1691177559.12344,"(318, 190)","(376, 189)"
1691177559.23933,,
1691177559.364273,,
1691177559.492221,"(317, 190)","(375, 189)"
1691177559.630228,"(317, 190)","(375, 189)"
1691177559.745269,"(317, 190)","(376, 189)"
1691177559.877952,"(318, 190)","(376, 189)"
1691177559.997037,"(318, 190)","(376, 189)"
1691177560.11881,"(318, 190)","(376, 189)"
1691177560.244349,"(318, 189)","(376, 189)"
1691177560.366166,"(318, 189)","(376, 189)"
1691177560.492167,,
1691177560.613086,"(317, 189)","(375, 189)"
1691177560.728739,"(316, 190)","(375, 189)"
1691177560.853363,"(316, 190)","(375, 190)"
1691177560.971454,"(315, 190)","(373, 190)"
1691177561.082685,"(316, 191)","(375, 190)"
1691177561.206713,"(316, 190)","(375, 190)"
1691177561.32855,"(319, 190)","(378, 189)"
1691177561.436733,"(320, 189)","(378, 188)"
1691177561.541443,"(319, 189)","(378, 188)"
1691177561.654599,"(316, 188)","(375, 188)"
1691177561.769038,"(317, 188)","(376, 188)"
1691177561.885383,"(316, 189)","(375, 188)"
1691177562.008675,"(316, 189)","(375, 188)"
1691177562.119407,"(316, 189)","(374, 188)"
1691177562.248652,"(316, 188)","(375, 187)"
1691177562.343488,"(317, 188)","(376, 187)"
1691177562.46384,"(318, 188)","(376, 187)"
1691177562.573879,"(318, 188)","(376, 187)"
1691177562.696803,"(318, 187)","(377, 187)"
1691177562.825285,"(318, 187)","(377, 187)"
1691177562.931759,"(318, 187)","(377, 187)"
1691177563.04661,"(318, 187)","(377, 186)"
1691177563.152385,"(318, 187)","(377, 186)"
1691177563.254512,"(318, 187)","(377, 186)"
1691177563.374459,"(319, 187)","(378, 187)"
1691177563.494006,"(319, 187)","(378, 187)"
1691177563.630307,"(317, 186)","(376, 186)"
1691177563.756869,"(316, 185)","(376, 185)"
1691177563.871759,"(322, 186)","(381, 185)"
1691177564.011151,"(322, 185)","(381, 185)"
1691177564.136443,"(323, 185)","(382, 184)"
1691177564.263732,"(322, 185)","(381, 185)"
1691177564.387858,"(322, 185)","(381, 185)"
1691177564.514554,"(319, 186)","(377, 186)"
1691177564.643293,"(319, 186)","(377, 186)"
1691177564.754037,"(319, 186)","(377, 186)"
1691177564.882978,"(319, 186)","(377, 186)"
1691177565.006528,"(318, 187)","(377, 186)"
1691177565.130726,"(319, 186)","(378, 186)"
1691177565.252496,"(319, 186)","(378, 186)"
1691177565.368569,"(319, 186)","(378, 186)"
1691177565.507228,"(319, 187)","(377, 186)"
1691177565.625443,"(318, 187)","(377, 186)"
1691177565.738725,"(317, 187)","(376, 186)"
1691177565.869509,"(317, 187)","(376, 186)"
1691177565.978359,"(317, 187)","(375, 186)"
1691177566.10739,"(317, 187)","(376, 187)"
1691177566.223894,"(317, 188)","(375, 187)"
1691177566.339889,"(317, 188)","(376, 187)"
1691177566.453674,"(318, 188)","(377, 187)"
1691177566.563392,"(318, 188)","(377, 187)"
1691177566.67733,"(317, 188)","(376, 187)"
1691177566.810129,"(317, 188)","(376, 187)"
1691177566.920264,"(317, 188)","(376, 187)"
1691177567.033283,"(318, 188)","(376, 187)"
1691177567.142403,"(317, 188)","(375, 187)"
1691177567.272663,"(317, 188)","(376, 187)"
1691177567.397388,"(317, 188)","(376, 187)"
1691177567.520215,"(317, 188)","(375, 187)"
1691177567.650513,"(316, 187)","(375, 186)"
1691177567.761921,"(316, 187)","(375, 186)"
1691177567.889155,"(316, 187)","(375, 186)"
1691177568.010748,"(317, 187)","(375, 186)"
1691177568.143209,"(316, 187)","(375, 186)"
1691177568.260804,,
1691177568.395528,"(317, 187)","(375, 186)"
1691177568.514277,"(317, 187)","(376, 186)"
1691177568.628109,"(317, 187)","(376, 187)"
1691177568.755356,"(318, 187)","(377, 187)"
