Timestamp,Mouse Position,Input,Type
"04/08/2023, 15:30:33.07","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:30:33.11","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.14","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.17","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:30:33.20","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.23","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.26","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:30:33.29","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.34","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.37","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.40","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.43","Point(x=1280, y=719)",'a',Key Press
"04/08/2023, 15:30:33.46","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.49","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.53","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.56","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.59","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.63","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.65","Point(x=1281, y=720)",Button.left,Mouse Click
"04/08/2023, 15:30:33.67","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.70","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:33.73","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:34.01","Point(x=1282, y=721)",'d',Key Press
"04/08/2023, 15:30:34.18","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:30:34.18","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:30:34.38","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:30:34.67","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.39","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.42","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.47","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.50","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.53","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.56","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.59","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.63","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:30:35.66","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.69","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.74","Point(x=1280, y=719)",'w',Key Press
"04/08/2023, 15:30:35.77","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.80","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.83","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.86","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:30:35.89","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:30:35.92","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:35.95","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.00","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.03","Point(x=1278, y=720)",'w',Key Press
"04/08/2023, 15:30:36.06","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.09","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.12","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.16","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.19","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:36.21","Point(x=1281, y=721)",'d',Key Press
"04/08/2023, 15:30:36.97","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:30:37.29","Point(x=1281, y=721)",Button.left,Mouse Click
"04/08/2023, 15:30:37.55","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:30:38.19","Point(x=1281, y=720)",'2',Key Press
"04/08/2023, 15:30:40.34","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:30:40.85","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:30:41.25","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:30:41.51","Point(x=1282, y=720)",'1',Key Press
"04/08/2023, 15:30:42.48","Point(x=1281, y=720)",'3',Key Press
"04/08/2023, 15:30:42.76","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:30:43.20","Point(x=1282, y=720)",'3',Key Press
"04/08/2023, 15:30:44.67","Point(x=1280, y=720)",'b',Key Press
"04/08/2023, 15:30:45.35","Point(x=733, y=650)",Button.left,Mouse Click
"04/08/2023, 15:30:45.44","Point(x=732, y=650)",Button.left,Mouse Click
"04/08/2023, 15:30:46.14","Point(x=846, y=673)",Button.left,Mouse Click
"04/08/2023, 15:30:46.22","Point(x=844, y=674)",Button.left,Mouse Click
"04/08/2023, 15:30:46.35","Point(x=844, y=680)",'b',Key Press
"04/08/2023, 15:30:47.40","Point(x=1009, y=557)",Button.left,Mouse Click
"04/08/2023, 15:30:47.50","Point(x=1009, y=557)",Button.left,Mouse Click
"04/08/2023, 15:30:47.74","Point(x=1009, y=557)",'b',Key Press
"04/08/2023, 15:30:48.06","Point(x=936, y=668)",Button.left,Mouse Click
"04/08/2023, 15:30:48.14","Point(x=934, y=670)",Button.left,Mouse Click
"04/08/2023, 15:30:49.72","Point(x=738, y=703)",'b',Key Press
"04/08/2023, 15:30:50.17","Point(x=1890, y=803)",'b',Key Press
"04/08/2023, 15:30:51.07","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:51.13","Point(x=1282, y=720)",'2',Key Press
"04/08/2023, 15:30:53.01","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:30:53.49","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:30:59.12","Point(x=1280, y=721)",'w',Key Press
"04/08/2023, 15:30:59.18","Point(x=1279, y=720)",Button.left,Mouse Click
"04/08/2023, 15:30:59.29","Point(x=1273, y=720)",Button.left,Mouse Click
"04/08/2023, 15:30:59.63","Point(x=1296, y=720)",'w',Key Press
"04/08/2023, 15:30:59.66","Point(x=1295, y=720)",'w',Key Press
"04/08/2023, 15:30:59.70","Point(x=1292, y=720)",'w',Key Press
"04/08/2023, 15:30:59.74","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:30:59.77","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:59.80","Point(x=1281, y=719)",'w',Key Press
"04/08/2023, 15:30:59.83","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:30:59.86","Point(x=1284, y=719)",'w',Key Press
"04/08/2023, 15:30:59.89","Point(x=1282, y=720)",'w',Key Press
"04/08/2023, 15:30:59.92","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:30:59.97","Point(x=1285, y=720)",'w',Key Press
"04/08/2023, 15:31:00.00","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.03","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.06","Point(x=1282, y=720)",'w',Key Press
"04/08/2023, 15:31:00.09","Point(x=1282, y=719)",'w',Key Press
"04/08/2023, 15:31:00.12","Point(x=1282, y=720)",'w',Key Press
"04/08/2023, 15:31:00.15","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:31:00.20","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.23","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.26","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.29","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.33","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:31:00.36","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:00.39","Point(x=1281, y=719)",'w',Key Press
"04/08/2023, 15:31:00.42","Point(x=1285, y=720)",'w',Key Press
"04/08/2023, 15:31:00.45","Point(x=1282, y=719)",'w',Key Press
"04/08/2023, 15:31:00.50","Point(x=1284, y=719)",'w',Key Press
"04/08/2023, 15:31:00.53","Point(x=1281, y=719)",'w',Key Press
"04/08/2023, 15:31:00.56","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:31:00.56","Point(x=1281, y=720)",'2',Key Press
"04/08/2023, 15:31:01.21","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:01.72","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:01.75","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:01.78","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:01.82","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:01.85","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:01.88","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:01.91","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:31:01.94","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:01.99","Point(x=1274, y=719)",'d',Key Press
"04/08/2023, 15:31:02.02","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.05","Point(x=1278, y=718)",'d',Key Press
"04/08/2023, 15:31:02.08","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.11","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:31:02.14","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.17","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:02.22","Point(x=1279, y=719)",'d',Key Press
"04/08/2023, 15:31:02.25","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:02.28","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.31","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:31:02.34","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:02.37","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:02.41","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.44","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:02.48","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:02.51","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:02.54","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:02.58","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:02.61","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.64","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:02.67","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.70","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:02.75","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:03.07","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:03.43","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:03.92","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:04.46","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:04.61","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:05.14","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:05.32","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:05.89","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:06.13","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:06.59","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:06.80","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:07.34","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:07.57","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:08.09","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:08.32","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:08.82","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:09.05","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:09.63","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:10.01","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:10.15","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:10.19","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:10.53","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:11.81","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:12.33","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:12.36","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:12.48","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:12.55","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:13.07","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:13.27","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:13.76","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:13.80","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:14.31","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:31:14.34","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:14.37","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:14.38","Point(x=1280, y=720)",'r',Key Press
"04/08/2023, 15:31:16.26","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:16.45","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:16.96","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:16.99","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:17.02","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:17.06","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:31:17.09","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:17.12","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:17.15","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:17.18","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:31:17.23","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:17.25","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:17.79","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:17.83","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:17.86","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:17.89","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:17.92","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:17.95","Point(x=1280, y=721)",'a',Key Press
"04/08/2023, 15:31:18.10","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:18.61","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:18.64","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:18.68","Point(x=1275, y=719)",'w',Key Press
"04/08/2023, 15:31:18.71","Point(x=1160, y=714)",'w',Key Press
"04/08/2023, 15:31:18.75","Point(x=1256, y=720)",'w',Key Press
"04/08/2023, 15:31:18.93","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:19.39","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:19.90","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:19.93","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:19.96","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:20.49","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:21.19","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:21.70","Point(x=1285, y=720)",'a',Key Press
"04/08/2023, 15:31:21.73","Point(x=1289, y=720)",'a',Key Press
"04/08/2023, 15:31:21.77","Point(x=1288, y=720)",'a',Key Press
"04/08/2023, 15:31:21.80","Point(x=1305, y=720)",'a',Key Press
"04/08/2023, 15:31:21.83","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:31:21.86","Point(x=1285, y=719)",'a',Key Press
"04/08/2023, 15:31:21.90","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:21.93","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:21.97","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:31:22.00","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:31:22.03","Point(x=1286, y=720)",'a',Key Press
"04/08/2023, 15:31:22.06","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:22.09","Point(x=1294, y=721)",'a',Key Press
"04/08/2023, 15:31:22.12","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:31:22.15","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:22.68","Point(x=1244, y=719)",'a',Key Press
"04/08/2023, 15:31:22.69","Point(x=1233, y=719)",'w',Key Press
"04/08/2023, 15:31:22.93","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:23.43","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:23.88","Point(x=1271, y=722)",'d',Key Press
"04/08/2023, 15:31:24.14","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:24.78","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:31:25.28","Point(x=1284, y=720)",'a',Key Press
"04/08/2023, 15:31:25.31","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:31:25.35","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:25.39","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:25.42","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:25.46","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:25.67","Point(x=1283, y=720)",'a',Key Press
"04/08/2023, 15:31:26.17","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:31:26.20","Point(x=1285, y=720)",'a',Key Press
"04/08/2023, 15:31:26.25","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:31:26.28","Point(x=1284, y=719)",'a',Key Press
"04/08/2023, 15:31:26.31","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:26.34","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:31:26.38","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:31:26.41","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:27.06","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:31:27.90","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.42","Point(x=1280, y=718)",'d',Key Press
"04/08/2023, 15:31:28.45","Point(x=1276, y=721)",'d',Key Press
"04/08/2023, 15:31:28.48","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:31:28.51","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.54","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:28.57","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.60","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.63","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.68","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.71","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.74","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.77","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.81","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.84","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:28.87","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:28.90","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.95","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:28.98","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.01","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.04","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.07","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.10","Point(x=1280, y=719)",'d',Key Press
"04/08/2023, 15:31:29.13","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.16","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.21","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.24","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.27","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.30","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.33","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:29.37","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.40","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.43","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.46","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:29.49","Point(x=1279, y=719)",'d',Key Press
"04/08/2023, 15:31:29.54","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.57","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.60","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.63","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.66","Point(x=1278, y=719)",'d',Key Press
"04/08/2023, 15:31:29.69","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.73","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:29.76","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.79","Point(x=1278, y=719)",'d',Key Press
"04/08/2023, 15:31:29.84","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:29.87","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.90","Point(x=1279, y=719)",'d',Key Press
"04/08/2023, 15:31:29.93","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:29.96","Point(x=1279, y=719)",'d',Key Press
"04/08/2023, 15:31:29.99","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:30.02","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:30.05","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:30.09","Point(x=1279, y=719)",'d',Key Press
"04/08/2023, 15:31:30.13","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:30.16","Point(x=1280, y=721)",'d',Key Press
"04/08/2023, 15:31:30.19","Point(x=1280, y=721)",'d',Key Press
"04/08/2023, 15:31:30.33","Point(x=1280, y=721)",Button.left,Mouse Click
"04/08/2023, 15:31:30.86","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:31.02","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:31.54","Point(x=1280, y=719)",Button.left,Mouse Click
"04/08/2023, 15:31:31.86","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:32.37","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.40","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.43","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.46","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:32.49","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.53","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:32.57","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:32.60","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:32.63","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.66","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.70","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:32.73","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:31:32.76","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:32.79","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:32.84","Point(x=1280, y=720)",'d',Key Press
